d1,type,d2
DB09227,6,DB00474
DB00620,6,DB00564
DB00625,6,DB00564
DB01183,6,DB01320
DB01186,6,DB01320
DB06708,6,DB00564
DB00528,6,DB00238
DB00371,6,DB00564
DB11613,6,DB00238
DB00178,6,DB00564
DB01154,6,DB00564
DB00177,6,DB00564
DB00289,6,DB00564
DB01253,6,DB00238
DB09477,6,DB00564
DB00518,6,DB00238
DB01120,6,DB01320
DB00898,6,DB00238
DB01068,6,DB00238
DB08877,6,DB00238
DB04876,6,DB00564
DB01256,6,DB01320
DB01253,6,DB01320
DB11737,6,DB00564
DB06282,6,DB00564
DB01054,6,DB01154
DB06739,6,DB00564
DB06155,6,DB00564
DB00589,6,DB01320
DB09231,6,DB00849
DB09236,6,DB00849
DB11915,6,DB01320
DB11362,6,DB01320
DB00969,6,DB00564
DB01216,6,DB00238
DB00468,6,DB00238
DB00918,6,DB00564
DB09296,6,DB01320
DB00758,6,DB01320
DB01132,6,DB01320
DB01138,6,DB01320
DB00850,6,DB00238
DB01138,6,DB00564
DB05246,6,DB00564
DB00863,6,DB01320
DB00869,6,DB01320
DB00907,6,DB00564
DB00706,6,DB00238
DB00705,6,DB00238
DB08877,6,DB00564
DB00665,6,DB01320
DB01240,6,DB01320
DB01242,6,DB01320
DB08798,6,DB00564
DB00863,6,DB00564
DB11915,6,DB00564
DB00814,6,DB00238
DB00980,6,DB00238
DB01242,6,DB00474
DB06708,6,DB00238
DB06148,6,DB00238
DB06145,6,DB00238
DB06144,6,DB00238
DB00285,6,DB01320
DB00924,6,DB00238
DB00289,6,DB01320
DB04871,6,DB01320
DB01418,6,DB00849
DB09230,6,DB00849
DB00696,6,DB00564
DB01132,6,DB00238
DB00691,6,DB00564
DB01431,6,DB01320
DB09230,6,DB01154
DB09231,6,DB01154
DB09236,6,DB01154
DB00604,6,DB00564
DB01551,6,DB00564
DB09090,6,DB01154
DB00393,6,DB00564
DB06739,6,DB01320
DB00153,6,DB00564
DB00490,6,DB00238
DB06700,6,DB00238
DB01039,6,DB00238
DB00628,6,DB00564
DB00918,6,DB01320
DB00333,6,DB00705
DB00672,6,DB01320
DB00706,6,DB01320
DB00802,6,DB00238
DB00924,6,DB00474
DB09090,6,DB00849
DB06155,6,DB00238
DB00604,6,DB00238
DB06267,6,DB01320
DB09230,6,DB00474
DB09231,6,DB00474
DB00947,6,DB00564
DB06710,6,DB00564
DB08868,6,DB00238
DB01551,6,DB01320
DB00706,6,DB00564
DB00705,6,DB00564
DB00924,6,DB01154
DB00822,6,DB00564
DB04898,6,DB00564
DB00246,6,DB00238
DB00240,6,DB00238
DB00373,6,DB00564
DB06710,6,DB00238
DB00234,6,DB00564
DB00231,6,DB00564
DB00175,6,DB00564
DB00843,6,DB01320
DB00849,6,DB01320
DB00612,6,DB00564
DB00567,6,DB00564
DB00250,6,DB00238
DB01085,6,DB01320
DB01466,6,DB01320
DB00980,6,DB00564
DB00604,6,DB01320
DB04898,6,DB01320
DB08922,6,DB00564
DB04930,6,DB00564
DB00270,6,DB00238
DB06708,6,DB01320
DB08893,6,DB00564
DB01418,6,DB00474
DB04920,6,DB00564
DB00908,6,DB00238
DB00907,6,DB00238
DB09078,6,DB00238
DB06335,6,DB00564
DB01256,6,DB00564
DB00333,6,DB00238
DB00006,6,DB00564
DB00455,6,DB01320
DB00231,6,DB00238
DB00234,6,DB00238
DB08922,6,DB00238
DB01190,6,DB00564
DB01197,6,DB00564
DB01394,6,DB01320
DB00227,6,DB00564
DB00220,6,DB00564
DB01184,6,DB01320
DB00850,6,DB01320
DB00612,6,DB01320
DB01216,6,DB01320
DB08931,6,DB00564
DB06725,6,DB01320
DB01029,6,DB00564
DB00822,6,DB00238
DB06016,6,DB00238
DB00328,6,DB01320
DB00327,6,DB01320
DB01074,6,DB00474
DB01190,6,DB00238
DB00359,6,DB01320
DB04930,6,DB00238
DB09090,6,DB00474
DB00927,6,DB00564
DB00924,6,DB00564
DB06267,6,DB00564
DB00455,6,DB00564
DB00227,6,DB00238
DB04871,6,DB00564
DB00850,6,DB00564
DB00589,6,DB00564
DB08931,6,DB00238
DB00927,6,DB01320
DB00356,6,DB00238
DB13179,6,DB00564
DB01190,6,DB01320
DB06789,6,DB00564
DB01186,6,DB00564
DB01184,6,DB00564
DB11915,6,DB00238
DB00620,6,DB01320
DB01200,6,DB01320
DB09183,6,DB01320
DB08439,6,DB00238
DB03756,6,DB01320
DB09296,6,DB00564
DB01296,6,DB00564
DB00696,6,DB00238
DB00318,6,DB01320
DB00924,6,DB01320
DB00359,6,DB00238
DB00969,6,DB00238
DB09236,6,DB00474
DB04846,6,DB00238
DB06695,6,DB00564
DB00936,6,DB00564
DB00567,6,DB00238
DB08931,6,DB01320
DB01183,6,DB00238
DB01466,6,DB00564
DB00444,6,DB00564
DB01074,6,DB00564
DB00593,6,DB00564
DB00590,6,DB00564
DB00843,6,DB00564
DB00849,6,DB00564
DB00207,6,DB00564
DB01296,6,DB01320
DB01074,6,DB00238
DB00869,6,DB00238
DB00758,6,DB00238
DB00751,6,DB00238
DB00753,6,DB00238
DB00755,6,DB00238
DB01232,6,DB01320
DB08868,6,DB01320
DB00490,6,DB01320
DB01183,6,DB00564
DB00490,6,DB00564
DB04930,6,DB01320
DB01587,6,DB01320
DB12161,6,DB00238
DB00661,6,DB00238
DB00672,6,DB00564
DB09183,6,DB00238
DB00908,6,DB00564
DB06209,6,DB00564
DB08922,6,DB01320
DB00564,6,DB00238
DB00207,6,DB00238
DB08910,6,DB00238
DB01085,6,DB00238
DB00270,6,DB00564
DB01054,6,DB00474
DB00947,6,DB01320
DB12161,6,DB01320
DB01098,6,DB00564
DB01253,6,DB00564
DB00802,6,DB01320
DB01595,6,DB00238
DB00947,6,DB00238
DB09078,6,DB00564
DB01068,6,DB00564
DB00153,6,DB01320
DB00373,6,DB01320
DB00371,6,DB01320
DB13179,6,DB00238
DB01200,6,DB00564
DB00949,6,DB00238
DB01418,6,DB00238
DB00207,6,DB01320
DB06789,6,DB01320
DB00285,6,DB00238
DB08893,6,DB01320
DB01216,6,DB00564
DB00169,6,DB00238
DB00907,6,DB01320
DB09078,6,DB01320
DB00528,6,DB00849
DB08910,6,DB01320
DB01242,6,DB01154
DB06209,6,DB00238
DB00318,6,DB00564
DB00814,6,DB01320
DB01039,6,DB01320
DB06282,6,DB01320
DB00593,6,DB00238
DB01132,6,DB00564
DB01242,6,DB00238
DB01114,6,DB00564
DB05246,6,DB01320
DB09183,6,DB00564
DB00788,6,DB01320
DB08798,6,DB01320
DB00528,6,DB00474
DB01424,6,DB00238
DB00567,6,DB01320
DB01242,6,DB00849
DB06209,6,DB01320
DB08910,6,DB00564
DB00175,6,DB00238
DB13179,6,DB01320
DB00788,6,DB00564
DB00590,6,DB01320
DB00802,6,DB00564
DB11737,6,DB01320
DB00528,6,DB00564
DB00250,6,DB00564
DB00969,6,DB01320
DB01074,6,DB00849
DB00589,6,DB00238
DB00313,6,DB00238
DB00328,6,DB00564
DB00327,6,DB00564
DB01029,6,DB01320
DB01054,6,DB00564
DB01120,6,DB00564
DB01154,6,DB01320
DB12598,6,DB00564
DB00177,6,DB01320
DB00647,6,DB00564
DB00544,6,DB00564
DB00814,6,DB00564
DB00518,6,DB01320
DB04871,6,DB00238
DB11737,6,DB00238
DB04846,6,DB01320
DB00356,6,DB01320
DB00528,6,DB01154
DB01015,6,DB00238
DB06145,6,DB00564
DB06144,6,DB00564
DB00665,6,DB00564
DB11613,6,DB01320
DB06739,6,DB00238
DB08893,6,DB00238
DB00790,6,DB00564
DB00883,6,DB00564
DB00240,6,DB00564
DB00327,6,DB00238
DB01186,6,DB00238
DB01424,6,DB00564
DB11362,6,DB00564
DB00333,6,DB00564
DB01138,6,DB00238
DB01015,6,DB01320
DB01232,6,DB00564
DB01074,6,DB01154
DB01054,6,DB00238
DB00696,6,DB01320
DB00883,6,DB00238
DB00169,6,DB01320
DB01551,6,DB00238
DB11613,6,DB00564
DB00502,6,DB01320
DB01039,6,DB00564
DB06789,6,DB00238
DB00234,6,DB01320
DB00238,6,DB01320
DB01098,6,DB00238
DB01256,6,DB00238
DB00347,6,DB01320
DB00590,41,DB06262
DB00421,41,DB00751
DB00706,41,DB00751
DB00706,41,DB00696
DB01162,41,DB08893
DB00590,41,DB01291
DB00590,41,DB01364
DB01162,41,DB00983
DB01162,41,DB00668
DB00421,41,DB00871
DB00590,41,DB00852
DB00598,41,DB01291
DB01162,41,DB00935
DB00590,41,DB00368
DB00421,41,DB01288
DB00590,41,DB00871
DB00706,41,DB01364
DB01162,41,DB01288
DB01162,41,DB01291
DB00421,41,DB00484
DB00421,41,DB00852
DB00590,41,DB01288
DB00590,41,DB00668
DB00421,41,DB00221
DB01162,41,DB01102
DB00421,41,DB01291
DB01162,41,DB00368
DB01162,41,DB00629
DB00706,41,DB01102
DB01162,41,DB01364
DB00421,41,DB01102
DB00421,41,DB00633
DB00590,41,DB00696
DB00590,41,DB00983
DB00706,41,DB00221
DB00421,41,DB00964
DB00706,41,DB00871
DB00421,41,DB00983
DB00706,41,DB00629
DB01162,41,DB00696
DB01162,41,DB00751
DB00706,41,DB00668
DB01162,41,DB00852
DB00706,41,DB00983
DB00598,41,DB00983
DB00421,41,DB06262
DB00421,41,DB00368
DB01162,41,DB00221
DB00598,41,DB01102
DB00590,41,DB00751
DB00421,41,DB08893
DB00421,41,DB00668
DB00421,41,DB00935
DB00590,41,DB00221
DB00706,41,DB01291
DB01162,41,DB00871
DB00421,41,DB01364
DB00706,41,DB06262
DB00706,41,DB00852
DB00421,41,DB00629
DB00706,41,DB00368
DB00598,41,DB00751
DB01162,41,DB06262
DB00598,41,DB00221
DB00590,41,DB01102
DB00590,41,DB00935
DB00421,41,DB00696
DB00706,41,DB00935
DB00706,41,DB01288
DB06739,45,DB00006
DB09218,45,DB06695
DB00814,45,DB00498
DB01112,45,DB01418
DB06209,45,DB00569
DB00233,45,DB06154
DB00924,45,DB00498
DB00923,45,DB00498
DB00374,45,DB01418
DB00775,45,DB12598
DB00817,45,DB00498
DB00573,45,DB01418
DB04951,45,DB04272
DB01039,45,DB00498
DB08814,45,DB00569
DB00328,45,DB04898
DB00179,45,DB00006
DB00775,45,DB00006
DB04951,45,DB12598
DB00775,45,DB00758
DB00567,45,DB00498
DB12598,45,DB00498
DB01014,45,DB06154
DB00573,45,DB00569
DB08954,45,DB00775
DB08814,45,DB11362
DB09283,45,DB06441
DB00374,45,DB00569
DB06206,45,DB00569
DB12598,45,DB01418
DB06209,45,DB04272
DB08994,45,DB00006
DB00821,45,DB00006
DB11362,45,DB00498
DB00775,45,DB08994
DB00936,45,DB00498
DB06695,45,DB00569
DB00415,45,DB01418
DB12598,45,DB00006
DB09218,45,DB00006
DB08954,45,DB00569
DB00569,45,DB01418
DB00567,45,DB01418
DB00821,45,DB04898
DB01088,45,DB00006
DB00788,45,DB01418
DB00751,45,DB00498
DB00754,45,DB00498
DB00758,45,DB00498
DB04898,45,DB06695
DB00573,45,DB06695
DB00374,45,DB06695
DB08797,45,DB12598
DB08797,45,DB04898
DB08954,45,DB00758
DB09218,45,DB06154
DB08439,45,DB06154
DB09283,45,DB00775
DB01015,45,DB00498
DB08439,45,DB01418
DB00908,45,DB00498
DB11362,45,DB06154
DB00233,45,DB00498
DB08814,45,DB00006
DB06725,45,DB00569
DB09093,45,DB00498
DB08797,45,DB01418
DB08814,45,DB12598
DB00751,45,DB00006
DB00758,45,DB00006
DB00775,45,DB00569
DB00500,45,DB04272
DB09218,45,DB04898
DB06441,45,DB01418
DB01139,45,DB01418
DB06739,45,DB06695
DB00179,45,DB00569
DB06209,45,DB08994
DB00924,45,DB01418
DB01098,45,DB01418
DB06441,45,DB08994
DB00821,45,DB00498
DB01140,45,DB01418
DB01088,45,DB06695
DB08954,45,DB01418
DB06196,45,DB12598
DB11362,45,DB04898
DB00500,45,DB06154
DB00936,45,DB00233
DB09218,45,DB01418
DB09218,45,DB12598
DB06441,45,DB12598
DB00359,45,DB00498
DB00179,45,DB06695
DB08954,45,DB08814
DB01329,45,DB01418
DB00233,45,DB01418
DB08994,45,DB04272
DB01320,45,DB01418
DB00227,45,DB00498
DB00175,45,DB00498
DB00176,45,DB00498
DB00179,45,DB00498
DB08994,45,DB00569
DB08954,45,DB04898
DB08954,45,DB00498
DB00775,45,DB06695
DB00437,45,DB01418
DB00775,45,DB00498
DB01088,45,DB00498
DB00573,45,DB00498
DB06206,45,DB00498
DB06209,45,DB00498
DB00821,45,DB06695
DB06441,45,DB06154
DB01088,45,DB11362
DB01014,45,DB00569
DB08439,45,DB04272
DB00500,45,DB00569
DB04272,45,DB06154
DB06441,45,DB04898
DB00936,45,DB12598
DB06441,45,DB11362
DB06725,45,DB06695
DB01418,45,DB06695
DB00775,45,DB06209
DB08797,45,DB06154
DB00814,45,DB00006
DB06695,45,DB04272
DB01088,45,DB01418
DB00374,45,DB06154
DB00758,45,DB06695
DB00233,45,DB00569
DB00758,45,DB06154
DB00573,45,DB06154
DB04898,45,DB06154
DB00936,45,DB01418
DB06209,45,DB08814
DB01333,45,DB01418
DB00500,45,DB04898
DB09283,45,DB00569
DB08439,45,DB00498
DB00788,45,DB00498
DB01098,45,DB00498
DB06209,45,DB01418
DB12598,45,DB04272
DB08439,45,DB04898
DB06206,45,DB01418
DB00751,45,DB00569
DB06725,45,DB04898
DB08994,45,DB01418
DB00758,45,DB00569
DB01014,45,DB04898
DB06196,45,DB01418
DB00328,45,DB04272
DB06441,45,DB04272
DB08797,45,DB04272
DB06196,45,DB06695
DB09283,45,DB08994
DB06206,45,DB04272
DB06739,45,DB01418
DB01240,45,DB08994
DB00751,45,DB06441
DB08797,45,DB06695
DB00569,45,DB06154
DB00328,45,DB01418
DB00923,45,DB01418
DB09093,45,DB01418
DB08954,45,DB06154
DB08954,45,DB04272
DB00751,45,DB06695
DB00374,45,DB00498
DB01014,45,DB00006
DB08994,45,DB04898
DB01240,45,DB04898
DB00936,45,DB06695
DB01333,45,DB00498
DB01327,45,DB01418
DB06196,45,DB00498
DB00936,45,DB00006
DB04951,45,DB00569
DB00758,45,DB08814
DB00751,45,DB08814
DB00788,45,DB00006
DB00751,45,DB06209
DB00179,45,DB06154
DB06725,45,DB01418
DB08814,45,DB06695
DB00775,45,DB06154
DB08814,45,DB04898
DB06725,45,DB00006
DB08797,45,DB00569
DB09218,45,DB04272
DB08797,45,DB00498
DB06209,45,DB00006
DB06206,45,DB00006
DB00415,45,DB00498
DB00006,45,DB01418
DB08983,45,DB00498
DB06441,45,DB00006
DB00467,45,DB01418
DB09218,45,DB00498
DB00468,45,DB01418
DB00715,45,DB01418
DB00713,45,DB01418
DB00779,45,DB00498
DB00487,45,DB01418
DB01140,45,DB00498
DB00814,45,DB06695
DB00233,45,DB01014
DB00498,45,DB04898
DB00233,45,DB04272
DB08954,45,DB11362
DB01329,45,DB00498
DB01320,45,DB00498
DB01327,45,DB00498
DB00788,45,DB04272
DB06209,45,DB06154
DB00814,45,DB04898
DB08439,45,DB00569
DB04951,45,DB00498
DB01014,45,DB04272
DB08954,45,DB08994
DB04576,45,DB01418
DB06718,45,DB01418
DB00006,45,DB00569
DB08954,45,DB06441
DB00788,45,DB06154
DB00672,45,DB01418
DB00908,45,DB01418
DB00775,45,DB06441
DB08994,45,DB00498
DB00006,45,DB06695
DB08954,45,DB06695
DB01044,45,DB00498
DB00498,45,DB01418
DB00539,45,DB00498
DB00493,45,DB01418
DB01139,45,DB00498
DB00573,45,DB12598
DB00821,45,DB04272
DB01251,45,DB00498
DB08994,45,DB06154
DB00775,45,DB08814
DB00179,45,DB04272
DB00936,45,DB04898
DB00006,45,DB04272
DB00500,45,DB00006
DB04951,45,DB04898
DB00328,45,DB00006
DB01420,45,DB00498
DB00936,45,DB06154
DB01014,45,DB06695
DB06441,45,DB00569
DB09218,45,DB00569
DB01289,45,DB01418
DB01044,45,DB01418
DB06725,45,DB12598
DB01240,45,DB00006
DB06196,45,DB00569
DB06739,45,DB00569
DB01607,45,DB01418
DB01604,45,DB01418
DB01605,45,DB01418
DB01603,45,DB01418
DB00437,45,DB00498
DB00328,45,DB00498
DB00500,45,DB00498
DB00788,45,DB06695
DB00498,45,DB06695
DB01120,45,DB00498
DB00500,45,DB12598
DB06196,45,DB06154
DB00233,45,DB04898
DB08439,45,DB12598
DB04951,45,DB06695
DB00814,45,DB04272
DB09283,45,DB11362
DB08439,45,DB00006
DB01240,45,DB00569
DB11362,45,DB00006
DB06154,45,DB06695
DB00569,45,DB04272
DB08994,45,DB06695
DB01418,45,DB06154
DB04951,45,DB01418
DB08814,45,DB04272
DB06441,45,DB06695
DB08797,45,DB00006
DB01605,45,DB00498
DB06209,45,DB06695
DB01240,45,DB06154
DB06206,45,DB06695
DB00328,45,DB06154
DB01251,45,DB01418
DB00814,45,DB01418
DB00817,45,DB01418
DB06196,45,DB04272
DB06739,45,DB12598
DB01112,45,DB00498
DB00006,45,DB04898
DB08954,45,DB12598
DB00179,45,DB12598
DB00775,45,DB04272
DB00661,45,DB01014
DB00814,45,DB00569
DB00374,45,DB04272
DB00936,45,DB00569
DB01240,45,DB00498
DB01242,45,DB00498
DB00233,45,DB00006
DB00573,45,DB04272
DB00775,45,DB11362
DB01088,45,DB06154
DB09283,45,DB04898
DB06209,45,DB04898
DB06206,45,DB04898
DB06196,45,DB04898
DB06725,45,DB00498
DB09283,45,DB12598
DB08814,45,DB01418
DB12598,45,DB04898
DB01242,45,DB01418
DB01240,45,DB01418
DB09283,45,DB00006
DB08439,45,DB06695
DB04576,45,DB00498
DB00821,45,DB01418
DB00539,45,DB01418
DB06695,45,DB12598
DB00751,45,DB06154
DB06739,45,DB04272
DB11362,45,DB04272
DB09283,45,DB01418
DB00751,45,DB01418
DB00754,45,DB01418
DB00758,45,DB01418
DB11362,45,DB01418
DB08814,45,DB00498
DB00672,45,DB00498
DB01088,45,DB00569
DB08983,45,DB01418
DB00233,45,DB12598
DB06739,45,DB06154
DB00500,45,DB06695
DB04272,45,DB04898
DB01212,45,DB00498
DB09283,45,DB08814
DB09283,45,DB06209
DB01240,45,DB06695
DB09283,45,DB06695
DB06739,45,DB00498
DB06206,45,DB06154
DB01420,45,DB01418
DB01015,45,DB01418
DB01014,45,DB01418
DB04951,45,DB06154
DB11362,45,DB00569
DB01088,45,DB08994
DB01120,45,DB01418
DB12598,45,DB00569
DB06209,45,DB12598
DB06206,45,DB12598
DB09283,45,DB00498
DB00751,45,DB12598
DB00758,45,DB12598
DB00661,45,DB00233
DB00758,45,DB04898
DB00751,45,DB04898
DB11362,45,DB12598
DB00751,45,DB08994
DB12598,45,DB06154
DB00758,45,DB08994
DB06725,45,DB06154
DB00374,45,DB04898
DB00715,45,DB00498
DB00713,45,DB00498
DB00751,45,DB00775
DB01240,45,DB11362
DB06441,45,DB00498
DB13873,45,DB00498
DB06718,45,DB00498
DB06209,45,DB11362
DB09283,45,DB06154
DB01088,45,DB04898
DB00758,45,DB04272
DB08994,45,DB12598
DB00751,45,DB04272
DB00751,45,DB11362
DB01088,45,DB04272
DB00758,45,DB11362
DB00821,45,DB12598
DB01240,45,DB04272
DB00328,45,DB00569
DB08954,45,DB00006
DB06441,45,DB08814
DB06196,45,DB00006
DB08814,45,DB06154
DB00498,45,DB04272
DB00179,45,DB01418
DB00175,45,DB01418
DB01289,45,DB00498
DB06739,45,DB04898
DB00788,45,DB12598
DB00493,45,DB00498
DB00569,45,DB04898
DB00233,45,DB06695
DB00328,45,DB12598
DB00779,45,DB01418
DB00775,45,DB01418
DB01014,45,DB00498
DB09283,45,DB00758
DB01418,45,DB04898
DB00788,45,DB04898
DB00821,45,DB00569
DB00573,45,DB00006
DB00374,45,DB00006
DB01418,45,DB04272
DB00814,45,DB12598
DB11362,45,DB06695
DB13873,45,DB01418
DB04951,45,DB00006
DB09283,45,DB04272
DB01039,45,DB01418
DB00814,45,DB06154
DB00498,45,DB06154
DB01138,45,DB06695
DB06710,45,DB01418
DB01212,45,DB01418
DB00006,45,DB00498
DB00467,45,DB00498
DB00468,45,DB00498
DB00500,45,DB01418
DB00775,45,DB04898
DB00573,45,DB04898
DB00487,45,DB00498
DB00179,45,DB04898
DB01604,45,DB00498
DB01607,45,DB00498
DB01603,45,DB00498
DB00788,45,DB00569
DB00936,45,DB04272
DB06710,45,DB00498
DB08954,45,DB06209
DB00498,45,DB00569
DB06725,45,DB04272
DB08814,45,DB08994
DB00821,45,DB06154
DB00006,45,DB06154
DB00419,13,DB09270
DB00672,13,DB09270
DB01252,13,DB09270
DB01120,13,DB09270
DB06335,13,DB09270
DB01132,13,DB09270
DB01251,13,DB09270
DB04876,13,DB09270
DB00331,13,DB09270
DB00914,13,DB09270
DB08918,63,DB00359
DB04576,63,DB01120
DB13873,63,DB00672
DB00715,63,DB01015
DB00779,63,DB01132
DB00914,63,DB01268
DB00715,63,DB06335
DB00359,63,DB01268
DB00233,63,DB00468
DB01044,63,DB00468
DB01044,63,DB06335
DB04896,63,DB01132
DB01014,63,DB00359
DB06718,63,DB06335
DB06710,63,DB06335
DB00914,63,DB00672
DB01014,63,DB01200
DB01044,63,DB01120
DB09244,63,DB06335
DB00419,63,DB00359
DB09244,63,DB00359
DB00104,63,DB01268
DB09204,63,DB01289
DB04576,63,DB06335
DB13873,63,DB01251
DB01251,63,DB01120
DB04896,63,DB01120
DB00598,63,DB01289
DB00285,63,DB00672
DB01247,63,DB00672
DB06718,63,DB01132
DB09204,63,DB01120
DB06700,63,DB00672
DB04876,63,DB01120
DB04846,63,DB00672
DB04896,63,DB00359
DB00419,63,DB01120
DB04876,63,DB01268
DB00233,63,DB01120
DB01252,63,DB01120
DB01044,63,DB00359
DB09244,63,DB01132
DB06710,63,DB00468
DB00752,63,DB01132
DB00752,63,DB01268
DB06718,63,DB00468
DB00779,63,DB01015
DB00233,63,DB01200
DB01039,63,DB01251
DB00752,63,DB00672
DB08983,63,DB01251
DB00467,63,DB06335
DB01251,63,DB00672
DB01252,63,DB00672
DB04896,63,DB01015
DB01626,63,DB01132
DB00936,63,DB00672
DB00187,63,DB01251
DB06710,63,DB00672
DB06718,63,DB00672
DB01247,63,DB01132
DB00936,63,DB01120
DB04896,63,DB00468
DB04576,63,DB00359
DB08918,63,DB01268
DB00419,63,DB01015
DB00331,63,DB01120
DB01247,63,DB01120
DB09204,63,DB01251
DB06718,63,DB00359
DB04876,63,DB00468
DB00752,63,DB01120
DB06700,63,DB00468
DB04576,63,DB00331
DB01247,63,DB00468
DB01626,63,DB01268
DB00614,63,DB00331
DB00419,63,DB01268
DB00487,63,DB00359
DB01014,63,DB00331
DB00419,63,DB00468
DB08918,63,DB01120
DB06718,63,DB01268
DB04896,63,DB01268
DB00487,63,DB00672
DB00467,63,DB00359
DB00104,63,DB01120
DB01295,63,DB01289
DB08918,63,DB06335
DB09244,63,DB01015
DB01420,63,DB00468
DB00752,63,DB01015
DB00779,63,DB01268
DB01626,63,DB06335
DB04896,63,DB00672
DB00817,63,DB01200
DB06710,63,DB00359
DB00419,63,DB00672
DB06335,63,DB01268
DB01132,63,DB01268
DB00285,63,DB00331
DB00467,63,DB00331
DB08983,63,DB01120
DB04876,63,DB01015
DB01247,63,DB00331
DB01044,63,DB01268
DB01626,63,DB01015
DB00779,63,DB00468
DB01295,63,DB00672
DB01247,63,DB01015
DB00914,63,DB01120
DB01420,63,DB01120
DB09244,63,DB00331
DB00598,63,DB01120
DB08808,63,DB01251
DB00779,63,DB01120
DB01210,63,DB00672
DB00233,63,DB01132
DB00715,63,DB00672
DB00487,63,DB01200
DB00233,63,DB06335
DB13873,63,DB01120
DB04576,63,DB00672
DB01120,63,DB01268
DB01044,63,DB00672
DB01014,63,DB01132
DB01014,63,DB06335
DB06700,63,DB00331
DB01626,63,DB00672
DB00817,63,DB00331
DB01420,63,DB06335
DB09244,63,DB01120
DB01132,63,DB00672
DB08808,63,DB01120
DB01251,63,DB01015
DB01252,63,DB01015
DB00614,63,DB00468
DB04846,63,DB01251
DB01420,63,DB01200
DB08983,63,DB00672
DB01626,63,DB00359
DB01044,63,DB01015
DB01295,63,DB01120
DB08808,63,DB01289
DB00331,63,DB00359
DB00331,63,DB01015
DB00331,63,DB01268
DB00614,63,DB01200
DB00487,63,DB00331
DB01580,63,DB00672
DB00598,63,DB01251
DB00187,63,DB00672
