d1,type,d2
DB00979,44,DB00986
DB09241,44,DB00434
DB01591,44,DB08897
DB00387,44,DB00986
DB00376,44,DB08897
DB01199,44,DB01409
DB01409,44,DB00391
DB00245,44,DB00391
DB00809,44,DB08897
DB01037,44,DB06153
DB00782,44,DB00986
DB01090,44,DB00391
DB00967,44,DB09076
DB01367,44,DB01071
DB00780,44,DB06153
DB09245,44,DB01071
DB00979,44,DB08897
DB00182,44,DB01071
DB09241,44,DB01071
DB01062,44,DB01409
DB00340,44,DB00391
DB00424,44,DB01409
DB00810,44,DB00986
DB00810,44,DB08897
DB00392,44,DB00986
DB09300,44,DB01409
DB00780,44,DB00434
DB00810,44,DB09076
DB11315,44,DB00391
DB00245,44,DB09076
DB00986,44,DB00391
DB09300,44,DB00391
DB01173,44,DB09076
DB00387,44,DB00391
DB00376,44,DB00391
DB00245,44,DB08897
DB00496,44,DB00986
DB01116,44,DB01409
DB01173,44,DB08897
DB00809,44,DB00986
DB08897,44,DB00391
DB00340,44,DB01409
DB00979,44,DB00391
DB00517,44,DB09076
DB00967,44,DB08897
DB01062,44,DB08897
DB00245,44,DB01409
DB00986,44,DB09076
DB01339,44,DB00986
DB00392,44,DB09076
DB11315,44,DB00986
DB00496,44,DB09076
DB00245,44,DB00986
DB01036,44,DB00986
DB01591,44,DB09076
DB00979,44,DB01409
DB00517,44,DB01409
DB00809,44,DB01409
DB12278,44,DB01409
DB01062,44,DB09076
DB00805,44,DB06153
DB00496,44,DB08897
DB09300,44,DB00986
DB00392,44,DB08897
DB00340,44,DB00986
DB01339,44,DB01409
DB09245,44,DB06153
DB01062,44,DB00391
DB09241,44,DB06153
DB04574,3,DB09275
DB00635,3,DB09275
DB00860,3,DB03754
DB00588,3,DB01370
DB00860,3,DB09104
DB01130,3,DB06724
DB00588,3,DB06723
DB00635,3,DB13595
DB00741,3,DB03754
DB00959,3,DB06723
DB00764,3,DB01390
DB09095,3,DB01370
DB09091,3,DB01370
DB00596,3,DB13595
DB00687,3,DB03754
DB08905,3,DB01390
DB08906,3,DB01390
DB01047,3,DB06724
DB13158,3,DB03754
DB00959,3,DB09275
DB00741,3,DB13595
DB00223,3,DB09275
DB00288,3,DB01390
DB00896,3,DB13595
DB09095,3,DB09104
DB09091,3,DB09104
DB00896,3,DB06724
DB01234,3,DB03754
DB00596,3,DB09104
DB00635,3,DB03754
DB13158,3,DB06724
DB00223,3,DB03754
DB06781,3,DB13595
DB11921,3,DB06723
DB00223,3,DB06723
DB11921,3,DB09275
DB00655,3,DB06723
DB00180,3,DB09104
DB01130,3,DB01370
DB00860,3,DB01390
DB01708,3,DB06723
DB06781,3,DB03754
DB08905,3,DB06724
DB00741,3,DB09104
DB01384,3,DB09275
DB01380,3,DB09275
DB08905,3,DB09104
DB08906,3,DB09104
DB00596,3,DB09275
DB00896,3,DB01370
DB06781,3,DB01390
DB11921,3,DB06724
DB04574,3,DB06724
DB00896,3,DB03754
DB00959,3,DB03754
DB00180,3,DB09275
DB01130,3,DB13595
DB09091,3,DB09275
DB09095,3,DB09275
DB00223,3,DB01370
DB00687,3,DB06723
DB00860,3,DB06723
DB00324,3,DB09275
DB00635,3,DB01390
DB00223,3,DB01390
DB13158,3,DB06723
DB00180,3,DB01390
DB00596,3,DB06724
DB01380,3,DB09104
DB01384,3,DB09104
DB00596,3,DB06723
DB11921,3,DB01370
DB00687,3,DB06724
DB11921,3,DB01390
DB01234,3,DB06724
DB00324,3,DB06724
DB01047,3,DB01370
DB00860,3,DB01370
DB00959,3,DB09104
DB00896,3,DB09104
DB00596,3,DB01370
DB00655,3,DB09104
DB00324,3,DB03754
DB08970,3,DB09275
DB08971,3,DB09275
DB01047,3,DB01390
DB01130,3,DB01390
DB00288,3,DB03754
DB00764,3,DB06723
DB00655,3,DB06724
DB00288,3,DB01370
DB00324,3,DB01370
DB13158,3,DB01370
DB02187,3,DB01390
DB00896,3,DB06723
DB01222,3,DB01370
DB01222,3,DB01390
DB00838,3,DB13595
DB01380,3,DB01390
DB01384,3,DB01390
DB00764,3,DB09275
DB00288,3,DB13595
DB00588,3,DB09104
DB00959,3,DB01390
DB01047,3,DB09275
DB00838,3,DB06724
DB00635,3,DB09104
DB00223,3,DB09104
DB00635,3,DB06723
DB01234,3,DB09104
DB00959,3,DB13595
DB00838,3,DB09104
DB00959,3,DB01370
DB02187,3,DB06723
DB02187,3,DB09104
DB00764,3,DB03754
DB00655,3,DB13595
DB01130,3,DB09275
DB08970,3,DB03754
DB00588,3,DB03754
DB00741,3,DB01390
DB02187,3,DB09275
DB00764,3,DB06724
DB00588,3,DB01390
DB04574,3,DB06723
DB01708,3,DB06724
DB01047,3,DB03754
DB01410,3,DB09275
DB00223,3,DB13595
DB08970,3,DB13595
DB08971,3,DB13595
DB13158,3,DB01390
DB00288,3,DB09104
DB00896,3,DB09275
DB11921,3,DB13595
DB00588,3,DB06724
DB06781,3,DB09275
DB01410,3,DB06724
DB06781,3,DB06723
DB08905,3,DB13595
DB00860,3,DB06724
DB00764,3,DB09104
DB01130,3,DB03754
DB08906,3,DB09275
DB08905,3,DB09275
DB00687,3,DB01370
DB02187,3,DB03754
DB08971,3,DB09104
DB08970,3,DB09104
DB09091,3,DB06724
DB00180,3,DB06724
DB02187,3,DB01370
DB01410,3,DB03754
DB01380,3,DB06723
DB01384,3,DB06723
DB00764,3,DB13595
DB01410,3,DB01390
DB01708,3,DB09275
DB00687,3,DB13595
DB01234,3,DB01370
DB01234,3,DB01390
DB01384,3,DB03754
DB01380,3,DB03754
DB00288,3,DB06724
DB00896,3,DB01390
DB01708,3,DB03754
DB11921,3,DB03754
DB01047,3,DB09104
DB00838,3,DB06723
DB00655,3,DB03754
DB04574,3,DB03754
DB01222,3,DB13595
DB01384,3,DB13595
DB01380,3,DB13595
DB00324,3,DB13595
DB08906,3,DB06723
DB01708,3,DB13595
DB06781,3,DB09104
DB01234,3,DB06723
DB01222,3,DB09104
DB09091,3,DB01390
DB09095,3,DB01390
DB13158,3,DB09104
DB01222,3,DB09275
DB01380,3,DB01370
DB04574,3,DB01390
DB01384,3,DB01370
DB09095,3,DB13595
DB09091,3,DB13595
DB01708,3,DB01390
DB01410,3,DB01370
DB02187,3,DB13595
DB04574,3,DB09104
DB08906,3,DB06724
DB00635,3,DB01370
DB00180,3,DB03754
DB00288,3,DB09275
DB08971,3,DB01370
DB01708,3,DB09104
DB00655,3,DB09275
DB01708,3,DB01370
DB09091,3,DB06723
DB00838,3,DB09275
DB08906,3,DB03754
DB08905,3,DB03754
DB00180,3,DB01370
DB00741,3,DB06723
DB00596,3,DB03754
DB00180,3,DB06723
DB01047,3,DB06723
DB00596,3,DB01390
DB09095,3,DB06724
DB06781,3,DB06724
DB00588,3,DB13595
DB01410,3,DB09104
DB02187,3,DB06724
DB00324,3,DB01390
DB08906,3,DB01370
DB08905,3,DB01370
DB00741,3,DB01370
DB00860,3,DB13595
DB00687,3,DB09104
DB00180,3,DB13595
DB00687,3,DB01390
DB01222,3,DB03754
DB06781,3,DB01370
DB00959,3,DB06724
DB09095,3,DB06723
DB08905,3,DB06723
DB08971,3,DB03754
DB04574,3,DB01370
DB11921,3,DB09104
DB13158,3,DB09275
DB00635,3,DB06724
DB13158,3,DB13595
DB08971,3,DB06723
DB08970,3,DB06723
DB00838,3,DB01370
DB00655,3,DB01390
DB00655,3,DB01370
DB01410,3,DB06723
DB08970,3,DB01390
DB08971,3,DB01390
DB00687,3,DB09275
DB00838,3,DB03754
DB00860,3,DB09275
DB04574,3,DB13595
DB00288,3,DB06723
DB00324,3,DB06723
DB00588,3,DB09275
DB00741,3,DB09275
DB00741,3,DB06724
DB01130,3,DB06723
DB08970,3,DB01370
DB01410,3,DB13595
DB01130,3,DB09104
DB08906,3,DB13595
DB09091,3,DB03754
DB01234,3,DB13595
DB09095,3,DB03754
DB00838,3,DB01390
DB08970,3,DB06724
DB08971,3,DB06724
DB00764,3,DB01370
DB00324,3,DB09104
DB01047,3,DB13595
DB01222,3,DB06723
DB01234,3,DB09275
DB00223,3,DB06724
DB01222,3,DB06724
DB01380,3,DB06724
DB01384,3,DB06724
DB01435,6,DB00615
DB00199,6,DB00252
DB06736,6,DB01045
DB00865,6,DB00615
DB00862,6,DB00615
DB00622,6,DB00607
DB00495,6,DB00794
DB00496,6,DB00794
DB00497,6,DB00794
DB00835,6,DB01174
DB06737,6,DB01045
DB00836,6,DB01174
DB06403,6,DB01045
DB00499,6,DB00794
DB00656,6,DB00794
DB01409,6,DB01174
DB00655,6,DB00794
DB01708,6,DB00794
DB11614,6,DB01201
DB00997,6,DB01201
DB00991,6,DB01201
DB06770,6,DB00312
DB00193,6,DB00312
DB00448,6,DB00312
DB00199,6,DB00312
DB06772,6,DB00312
DB01558,6,DB01045
DB01559,6,DB01045
DB08828,6,DB01045
DB01244,6,DB00607
DB00812,6,DB00673
DB04946,6,DB00312
DB00091,6,DB01351
DB00904,6,DB01174
DB00906,6,DB01174
DB01221,6,DB00794
DB01062,6,DB00312
DB00759,6,DB00252
DB01708,6,DB01045
DB01259,6,DB00418
DB01008,6,DB01201
DB01009,6,DB01201
DB09297,6,DB01201
DB01002,6,DB01201
DB00481,6,DB00252
DB01006,6,DB01201
DB00682,6,DB01220
DB08992,6,DB00794
DB00540,6,DB01351
DB00543,6,DB01351
DB06737,6,DB00673
DB06736,6,DB00673
DB01076,6,DB00559
DB00188,6,DB00418
DB01392,6,DB01045
DB01151,6,DB01351
DB00091,6,DB00418
DB01396,6,DB01045
DB01194,6,DB00615
DB00549,6,DB00418
DB04743,6,DB00312
DB00531,6,DB00312
DB01173,6,DB01045
DB01708,6,DB01201
DB01136,6,DB01201
DB01131,6,DB01201
DB01435,6,DB01174
DB00906,6,DB00312
DB01544,6,DB00418
DB00321,6,DB00418
DB00674,6,DB09280
DB00224,6,DB00312
DB00997,6,DB00312
DB00916,6,DB00418
DB00193,6,DB01201
DB01065,6,DB00794
DB00199,6,DB01201
DB00812,6,DB00794
DB00818,6,DB00794
DB09289,6,DB00794
DB00358,6,DB01201
DB01222,6,DB01201
DB01227,6,DB01201
DB00890,6,DB00400
DB01229,6,DB01201
DB01075,6,DB00794
DB01076,6,DB00794
DB00757,6,DB00252
DB01351,6,DB00165
DB01124,6,DB00418
DB01355,6,DB00165
DB00977,6,DB00794
DB00724,6,DB00252
DB07615,6,DB01355
DB00794,6,DB00252
DB00799,6,DB00794
DB00796,6,DB00252
DB09026,6,DB01201
DB01095,6,DB00615
DB00588,6,DB01174
DB00726,6,DB00615
DB00584,6,DB01174
DB01129,6,DB01045
DB01129,6,DB00615
DB05351,6,DB00794
DB00599,6,DB00165
DB13874,6,DB01201
DB09396,6,DB00615
DB04938,6,DB01174
DB00332,6,DB01045
DB00622,6,DB01045
DB00337,6,DB01045
DB00624,6,DB01045
DB00440,6,DB00312
DB01050,6,DB01174
DB00778,6,DB01201
DB00617,6,DB00615
DB01151,6,DB00794
DB01319,6,DB01201
DB01283,6,DB00794
DB01128,6,DB00615
DB01151,6,DB00599
DB00783,6,DB00400
DB01236,6,DB00615
DB00925,6,DB00252
DB00759,6,DB01045
DB00575,6,DB00252
DB00337,6,DB00252
DB00184,6,DB00615
DB00185,6,DB00615
DB00332,6,DB00252
DB00938,6,DB01045
DB00180,6,DB00615
DB00248,6,DB01045
DB00245,6,DB01045
DB01628,6,DB00312
DB00613,6,DB01201
DB00617,6,DB01201
DB09167,6,DB00794
DB00615,6,DB01201
DB05381,6,DB00794
DB01708,6,DB01174
DB01589,6,DB01201
DB01215,6,DB09280
DB01219,6,DB09280
DB00471,6,DB00252
DB00248,6,DB00252
DB00297,6,DB00615
DB00245,6,DB00252
DB12332,6,DB01174
DB00889,6,DB09280
DB00808,6,DB01045
DB00946,6,DB01437
DB00381,6,DB00607
DB01192,6,DB01174
DB00717,6,DB00794
DB00712,6,DB00794
DB11581,6,DB01174
DB01223,6,DB01201
DB00477,6,DB00615
DB00475,6,DB00615
DB00472,6,DB00615
DB09082,6,DB01174
DB00471,6,DB00615
DB00554,6,DB00673
DB04572,6,DB00615
DB04574,6,DB00615
DB00568,6,DB00418
DB00877,6,DB00615
DB00653,6,DB00607
DB05541,6,DB00252
DB00829,6,DB01174
DB00651,6,DB00451
DB01105,6,DB00312
DB01104,6,DB00312
DB01100,6,DB00312
DB00759,6,DB00794
DB00622,6,DB00794
DB00988,6,DB01201
DB00624,6,DB00794
DB04946,6,DB00794
DB00987,6,DB01201
DB00180,6,DB00312
DB00568,6,DB00599
DB00184,6,DB00312
DB00185,6,DB00312
DB00808,6,DB09280
DB01274,6,DB01174
DB00477,6,DB00252
DB06595,6,DB00615
DB00912,6,DB01174
DB00757,6,DB00794
DB00910,6,DB01174
DB00911,6,DB01174
DB06292,6,DB01045
DB01410,6,DB01045
DB11560,6,DB00418
DB00531,6,DB00794
DB00239,6,DB01601
DB01037,6,DB01201
DB01036,6,DB01201
DB00701,6,DB00252
DB01126,6,DB00615
DB01174,6,DB00418
DB00889,6,DB00252
DB04841,6,DB01201
DB06712,6,DB00607
DB00559,6,DB00418
DB00554,6,DB00418
DB06589,6,DB00418
DB01589,6,DB00418
DB00458,6,DB00312
DB00344,6,DB00312
DB01349,6,DB01045
DB01100,6,DB01201
DB01060,6,DB01601
DB08906,6,DB01174
DB01105,6,DB01201
DB01104,6,DB01201
DB11575,6,DB00312
DB01065,6,DB01601
DB00845,6,DB00794
DB09216,6,DB00418
DB00338,6,DB00418
DB00734,6,DB00615
DB00531,6,DB00615
DB00842,6,DB00794
DB00987,6,DB00312
DB08992,6,DB00599
DB01104,6,DB00615
DB00180,6,DB01201
DB00829,6,DB00794
DB00184,6,DB01201
DB00185,6,DB01201
DB00390,6,DB00794
DB00396,6,DB00794
DB00136,6,DB01174
DB00749,6,DB01201
DB00346,6,DB01201
DB01219,6,DB01201
DB01218,6,DB01201
DB00343,6,DB01201
DB01215,6,DB01201
DB00700,6,DB00252
DB00349,6,DB01201
DB01062,6,DB00794
DB01118,6,DB00418
DB01435,6,DB00252
DB01069,6,DB00794
DB00377,6,DB01201
DB06694,6,DB01174
DB01002,6,DB00615
DB00420,6,DB00418
DB13874,6,DB00312
DB00991,6,DB00673
DB05271,6,DB01201
DB01274,6,DB01201
DB00475,6,DB00312
DB00224,6,DB01174
DB00222,6,DB01174
DB00278,6,DB09280
DB00475,6,DB09280
DB01131,6,DB00615
DB09048,6,DB00418
DB01075,6,DB00418
DB00655,6,DB00252
DB06292,6,DB00252
DB06777,6,DB00252
DB06770,6,DB00252
DB06772,6,DB00252
DB01065,6,DB01174
DB00321,6,DB01045
DB01067,6,DB01174
DB00324,6,DB01045
DB01075,6,DB00673
DB00252,6,DB00165
DB01069,6,DB01174
DB00768,6,DB01201
DB01263,6,DB01174
DB09166,6,DB01201
DB01261,6,DB01174
DB00682,6,DB00615
DB01192,6,DB09280
DB06268,6,DB00418
DB01142,6,DB00599
DB05541,6,DB00418
DB00433,6,DB00252
DB01227,6,DB00615
DB01171,6,DB00418
DB00744,6,DB01045
DB00584,6,DB09280
DB00588,6,DB09280
DB01229,6,DB00615
DB00346,6,DB00252
DB06712,6,DB01174
DB01124,6,DB00794
DB00921,6,DB01045
DB00925,6,DB01045
DB06216,6,DB01201
DB01227,6,DB09280
DB00297,6,DB00312
DB06595,6,DB00312
DB01026,6,DB00312
DB01223,6,DB09280
DB01222,6,DB09280
DB00277,6,DB00451
DB12267,6,DB01174
DB00540,6,DB00418
DB01591,6,DB01201
DB01248,6,DB00312
DB00266,6,DB00615
DB01380,6,DB00794
DB01045,6,DB00615
DB01384,6,DB00794
DB00636,6,DB01045
DB00637,6,DB01045
DB01244,6,DB00312
DB00738,6,DB00794
DB01105,6,DB00252
DB01103,6,DB00252
DB01100,6,DB00252
DB00812,6,DB01045
DB01319,6,DB01174
DB00571,6,DB01201
DB00570,6,DB01201
DB06237,6,DB00794
DB00575,6,DB01201
DB01427,6,DB01351
DB00700,6,DB00794
DB00701,6,DB00794
DB01087,6,DB01174
DB00708,6,DB00794
DB09216,6,DB00312
DB00402,6,DB00615
DB00401,6,DB00615
DB00404,6,DB00615
DB01023,6,DB09280
DB08827,6,DB01201
DB04841,6,DB00794
DB09288,6,DB01351
DB00889,6,DB01201
DB00945,6,DB00673
DB01159,6,DB00615
DB01118,6,DB00312
DB01115,6,DB00312
DB00857,6,DB01174
DB00404,6,DB01201
DB00402,6,DB01201
DB00401,6,DB01201
DB01261,6,DB00312
DB00674,6,DB00615
DB00324,6,DB00615
DB01156,6,DB00615
DB00977,6,DB01201
DB00976,6,DB01201
DB00972,6,DB01201
DB00636,6,DB00794
DB00637,6,DB00794
DB00316,6,DB00615
DB06712,6,DB00794
DB11921,6,DB00252
DB01171,6,DB01045
DB00320,6,DB00615
DB06292,6,DB00615
DB00872,6,DB09280
DB01628,6,DB00252
DB00877,6,DB09280
DB00497,6,DB00252
DB01175,6,DB01045
DB00540,6,DB00599
DB00543,6,DB00599
DB00584,6,DB00252
DB01156,6,DB00252
DB08827,6,DB00615
DB01621,6,DB00252
DB00588,6,DB00252
DB01409,6,DB01045
DB01023,6,DB01201
DB01020,6,DB01201
DB01026,6,DB01201
DB01075,6,DB01045
DB00731,6,DB00312
DB01028,6,DB01201
DB00738,6,DB00312
DB00906,6,DB09280
DB00568,6,DB01351
DB01115,6,DB00607
DB01274,6,DB00673
DB00909,6,DB09280
DB00482,6,DB00615
DB00499,6,DB00252
DB01558,6,DB01174
DB00420,6,DB00312
DB06697,6,DB00312
DB01194,6,DB01045
DB00884,6,DB00312
DB01118,6,DB01201
DB00889,6,DB00312
DB01115,6,DB01201
DB01198,6,DB01045
DB01110,6,DB01201
DB01589,6,DB01174
DB01355,6,DB01045
DB01218,6,DB00418
DB01351,6,DB01045
DB00794,6,DB01220
DB01409,6,DB00312
DB00615,6,DB09280
DB00890,6,DB00607
DB00266,6,DB01220
DB04841,6,DB00312
DB00184,6,DB00418
DB00471,6,DB00418
DB00451,6,DB01174
DB01396,6,DB01174
DB00857,6,DB00418
DB00381,6,DB00794
DB01037,6,DB00418
DB06292,6,DB00418
DB00458,6,DB01174
DB00370,6,DB01201
DB00379,6,DB01201
DB05271,6,DB01045
DB01012,6,DB00794
DB01016,6,DB00794
DB00724,6,DB09280
DB00312,6,DB01220
DB05271,6,DB00615
DB00988,6,DB00418
DB00458,6,DB00418
DB04572,6,DB09280
DB11575,6,DB00794
DB11574,6,DB00794
DB00783,6,DB00418
DB00213,6,DB01174
DB06203,6,DB00252
DB00215,6,DB01174
DB00214,6,DB01174
DB00216,6,DB01174
DB12267,6,DB00312
DB00268,6,DB09280
DB05351,6,DB00252
DB09396,6,DB00794
DB01105,6,DB00615
DB01410,6,DB01174
DB00136,6,DB01045
DB01100,6,DB00615
DB01129,6,DB00794
DB01128,6,DB00794
DB05351,6,DB01201
DB01126,6,DB00794
DB01076,6,DB00418
DB00694,6,DB01174
DB01072,6,DB00418
DB00690,6,DB01174
DB00884,6,DB01355
DB06742,6,DB00252
DB01241,6,DB00794
DB09167,6,DB00599
DB01072,6,DB01174
DB01076,6,DB01174
DB01075,6,DB01174
DB00481,6,DB01045
DB00482,6,DB01045
DB00678,6,DB00615
DB00796,6,DB01201
DB00794,6,DB01201
DB00678,6,DB01174
DB12267,6,DB00418
DB00712,6,DB00673
DB00675,6,DB01174
DB00674,6,DB01174
DB00673,6,DB01174
DB00799,6,DB01201
DB00745,6,DB00312
DB01261,6,DB00794
DB01263,6,DB00794
DB00426,6,DB00252
DB12026,6,DB00312
DB01351,6,DB01220
DB01215,6,DB00615
DB01009,6,DB01174
DB01355,6,DB01220
DB11817,6,DB01045
DB01219,6,DB00615
DB01218,6,DB00615
DB01601,6,DB01201
DB12483,6,DB01174
DB00248,6,DB01174
DB01104,6,DB00794
DB00268,6,DB01045
DB00255,6,DB00607
DB01115,6,DB00794
DB00263,6,DB01045
DB00266,6,DB01355
DB00264,6,DB01045
DB00266,6,DB01045
DB00799,6,DB01045
DB11614,6,DB01174
DB01589,6,DB00312
DB00796,6,DB01045
DB01409,6,DB00615
DB01410,6,DB00794
DB01355,6,DB00252
DB01221,6,DB00418
DB01274,6,DB00312
DB00514,6,DB00252
DB00277,6,DB00615
DB01396,6,DB00794
DB00643,6,DB01045
DB00641,6,DB01045
DB00316,6,DB01045
DB08828,6,DB00794
DB01171,6,DB00252
DB01076,6,DB00615
DB01175,6,DB00252
DB01179,6,DB00252
DB06694,6,DB00312
DB00091,6,DB00615
DB00568,6,DB01201
DB00862,6,DB01045
DB00495,6,DB00252
DB01435,6,DB00794
DB00865,6,DB01045
DB00731,6,DB00794
DB12332,6,DB00615
DB09167,6,DB01351
DB01104,6,DB01045
DB00734,6,DB00794
DB00736,6,DB00794
DB04574,6,DB01174
DB01095,6,DB01174
DB01097,6,DB01174
DB08827,6,DB00794
DB04572,6,DB01174
DB00136,6,DB09280
DB09082,6,DB09280
DB01009,6,DB00673
DB00418,6,DB00615
DB00897,6,DB00615
DB01009,6,DB00252
DB00897,6,DB01201
DB01006,6,DB00252
DB00458,6,DB00252
DB01002,6,DB00252
DB00622,6,DB00312
DB00842,6,DB01174
DB00845,6,DB01174
DB01126,6,DB00312
DB01384,6,DB00312
DB00608,6,DB00794
DB00412,6,DB01201
DB00280,6,DB09280
DB01409,6,DB00252
DB00418,6,DB01201
DB00602,6,DB00794
DB01179,6,DB01174
DB00309,6,DB00615
DB00307,6,DB00615
DB00726,6,DB00312
DB01072,6,DB00794
DB05541,6,DB00794
DB00862,6,DB09280
DB08906,6,DB01045
DB04743,6,DB00418
DB05351,6,DB00312
DB06738,6,DB00312
DB01045,6,DB01174
DB01192,6,DB00312
DB05381,6,DB00418
DB09216,6,DB00599
DB00514,6,DB00794
DB00091,6,DB00312
DB01219,6,DB01045
DB01218,6,DB01045
DB06216,6,DB01045
DB00418,6,DB01220
DB00910,6,DB09280
DB00911,6,DB09280
DB08860,6,DB01174
DB00426,6,DB00312
DB01283,6,DB00418
DB01229,6,DB00418
DB01427,6,DB01355
DB06697,6,DB01045
DB00530,6,DB00418
DB11574,6,DB00615
DB06210,6,DB01174
DB06216,6,DB01174
DB00390,6,DB01174
DB00540,6,DB00312
DB00543,6,DB00312
DB00546,6,DB00312
DB00549,6,DB00312
DB11921,6,DB01174
DB01166,6,DB01201
DB00749,6,DB01045
DB12332,6,DB01201
DB06738,6,DB01045
DB01261,6,DB00418
DB09289,6,DB01351
DB00339,6,DB01174
DB00884,6,DB00607
DB00624,6,DB00418
DB00136,6,DB01201
DB12483,6,DB00615
DB00799,6,DB00252
DB00296,6,DB00252
DB00440,6,DB01174
DB00367,6,DB01201
DB00448,6,DB01174
DB00361,6,DB01201
DB01037,6,DB01045
DB01036,6,DB01045
DB00946,6,DB00312
DB06777,6,DB00794
DB00943,6,DB00312
DB06237,6,DB00312
DB00248,6,DB09280
DB01002,6,DB00794
DB01006,6,DB00794
DB09288,6,DB01355
DB09289,6,DB01355
DB00622,6,DB01174
DB09082,6,DB00615
DB00991,6,DB00418
DB00440,6,DB00418
DB00448,6,DB00418
DB00897,6,DB00312
DB09235,6,DB01355
DB00208,6,DB01174
DB00091,6,DB01201
DB00204,6,DB01174
DB00203,6,DB01174
DB00201,6,DB01174
DB00281,6,DB00794
DB00280,6,DB00794
DB00451,6,DB09280
DB01110,6,DB00615
DB01115,6,DB00615
DB01219,6,DB00794
DB01118,6,DB00615
DB11828,6,DB00615
DB01218,6,DB00794
DB00682,6,DB01174
DB00683,6,DB01174
DB01103,6,DB01045
DB00091,6,DB00607
DB00688,6,DB01174
DB13874,6,DB01174
DB00726,6,DB01355
DB00395,6,DB00252
DB00499,6,DB01045
DB00496,6,DB01045
DB01248,6,DB01201
DB00784,6,DB01201
DB00708,6,DB00252
DB00641,6,DB00615
DB00643,6,DB00615
DB00783,6,DB01201
DB04743,6,DB00607
DB04574,6,DB01045
DB00185,6,DB00252
DB00184,6,DB00252
DB00180,6,DB00252
DB01410,6,DB01201
DB00603,6,DB00312
DB09232,6,DB00794
DB00091,6,DB01355
DB09235,6,DB00794
DB07615,6,DB00312
DB09238,6,DB00794
DB00749,6,DB00252
DB00277,6,DB01045
DB09232,6,DB01174
DB00481,6,DB09280
DB09235,6,DB01174
DB09238,6,DB01174
DB04938,6,DB01045
DB01427,6,DB01174
DB00471,6,DB00312
DB00278,6,DB01045
DB01591,6,DB00312
DB00784,6,DB01045
DB00783,6,DB01045
DB01104,6,DB00418
DB09555,6,DB00312
DB00390,6,DB00252
DB01349,6,DB00252
DB01095,6,DB00559
DB11828,6,DB09280
DB01062,6,DB00615
DB00682,6,DB01437
DB01087,6,DB09280
DB00243,6,DB00615
DB00309,6,DB01045
DB00307,6,DB01045
DB00656,6,DB01045
DB06403,6,DB00252
DB01166,6,DB00252
DB05541,6,DB00615
DB00401,6,DB00607
DB00870,6,DB01045
DB00554,6,DB01201
DB00553,6,DB01201
DB00877,6,DB01045
DB00726,6,DB00794
DB00724,6,DB00794
DB00559,6,DB01201
DB01128,6,DB00312
DB01050,6,DB00418
DB00426,6,DB00615
DB01196,6,DB01045
DB00420,6,DB00615
DB01222,6,DB01174
