d1,type,d2
DB01076,6,DB00312
DB00203,6,DB01045
DB00201,6,DB01045
DB00208,6,DB01045
DB06654,6,DB00312
DB01708,6,DB00312
DB11575,6,DB01045
DB00514,6,DB01045
DB00546,6,DB01201
DB00683,6,DB01045
DB00682,6,DB01045
DB06712,6,DB00418
DB00945,6,DB01201
DB00943,6,DB01201
DB00724,6,DB00312
DB09262,6,DB01201
DB01215,6,DB01045
DB01392,6,DB00312
DB09238,6,DB01351
DB09232,6,DB01351
DB00281,6,DB00418
DB01028,6,DB00418
DB00514,6,DB00418
DB01142,6,DB01201
DB01244,6,DB00418
DB08827,6,DB01045
DB01142,6,DB00418
DB00701,6,DB00312
DB00307,6,DB01201
DB01012,6,DB01045
DB01097,6,DB01201
DB01095,6,DB01201
DB13874,6,DB00418
DB00943,6,DB00418
DB00531,6,DB00418
DB00472,6,DB01045
DB06738,6,DB00418
DB00475,6,DB01045
DB00477,6,DB01045
DB00471,6,DB01045
DB00641,6,DB00418
DB00911,6,DB01201
DB01435,6,DB01201
DB00213,6,DB01045
DB00214,6,DB01045
DB09396,6,DB00312
DB00679,6,DB01045
DB01142,6,DB00312
DB08860,6,DB00418
DB01621,6,DB00312
DB00440,6,DB01201
DB00938,6,DB01201
DB00932,6,DB01201
DB00683,6,DB01201
DB00682,6,DB01201
DB01097,6,DB00418
DB09262,6,DB01045
DB06742,6,DB01045
DB00281,6,DB01201
DB00321,6,DB01351
DB11921,6,DB00312
DB05381,6,DB00312
DB00281,6,DB00312
DB00778,6,DB00312
DB01227,6,DB01045
DB01222,6,DB01045
DB00339,6,DB01201
DB00911,6,DB00312
DB01002,6,DB01045
DB01008,6,DB01045
DB01009,6,DB01045
DB00701,6,DB00418
DB06738,6,DB01201
DB00201,6,DB01201
DB00203,6,DB01201
DB00208,6,DB01201
DB00637,6,DB00312
DB01036,6,DB00418
DB00514,6,DB00312
DB00759,6,DB01201
DB00193,6,DB01045
DB00440,6,DB01045
DB00446,6,DB01045
DB00199,6,DB01045
DB01131,6,DB01045
DB06414,6,DB00418
DB05541,6,DB01045
DB01435,6,DB00312
DB01095,6,DB00312
DB00531,6,DB01045
DB00997,6,DB01045
DB04946,6,DB01045
DB00458,6,DB01201
DB00451,6,DB01201
DB00921,6,DB01201
DB07615,6,DB00418
DB01351,6,DB01201
DB00584,6,DB01201
DB00857,6,DB01201
DB06210,6,DB01045
DB00884,6,DB00418
DB00316,6,DB01351
DB01151,6,DB00418
DB00617,6,DB00312
DB00349,6,DB00312
DB00398,6,DB00418
DB00396,6,DB00418
DB06210,6,DB01201
DB00296,6,DB00312
DB00339,6,DB00312
DB00321,6,DB01201
DB00857,6,DB00312
DB00904,6,DB00312
DB01076,6,DB01045
DB00909,6,DB00312
DB01628,6,DB00418
DB00482,6,DB00418
DB00214,6,DB01201
DB00215,6,DB01201
DB00213,6,DB01201
DB01261,6,DB01201
DB00835,6,DB00312
DB01105,6,DB01045
DB00185,6,DB01045
DB01009,6,DB00418
DB04572,6,DB01045
DB08827,6,DB00312
DB05381,6,DB01201
DB00458,6,DB01045
DB08907,6,DB01201
DB01427,6,DB00312
DB11574,6,DB01045
DB01621,6,DB01201
DB01628,6,DB01201
DB00988,6,DB01045
DB06772,6,DB01045
DB01175,6,DB00312
DB00932,6,DB00312
DB06268,6,DB01045
DB00401,6,DB01045
DB00482,6,DB01201
DB06712,6,DB00312
DB00655,6,DB00418
DB01248,6,DB01045
DB00757,6,DB00312
DB01241,6,DB01045
DB00759,6,DB00312
DB00938,6,DB00312
DB00248,6,DB00312
DB01215,6,DB00312
DB01060,6,DB01045
DB01069,6,DB01045
DB06712,6,DB01201
DB01115,6,DB01045
DB01196,6,DB01201
DB01192,6,DB01201
DB01151,6,DB00312
DB06403,6,DB01201
DB04572,6,DB01201
DB01410,6,DB00312
DB08907,6,DB00312
DB00555,6,DB01045
DB00889,6,DB01045
DB09232,6,DB00312
DB00472,6,DB00312
DB00717,6,DB01201
DB00472,6,DB01201
DB00471,6,DB01201
DB00477,6,DB01201
DB00906,6,DB01201
DB00678,6,DB01201
DB00655,6,DB01045
DB05381,6,DB01045
DB00877,6,DB01201
DB00870,6,DB01201
DB00835,6,DB00418
DB11574,6,DB01201
DB01045,6,DB00312
DB00836,6,DB00418
DB00499,6,DB01201
DB00496,6,DB01201
DB00497,6,DB01201
DB06694,6,DB01351
DB01222,6,DB00312
DB01589,6,DB01045
DB00655,6,DB01201
DB00744,6,DB00312
DB01050,6,DB01045
DB01050,6,DB01201
DB00222,6,DB00418
DB01435,6,DB01045
DB00278,6,DB01201
DB01095,6,DB01045
DB06772,6,DB00418
DB01126,6,DB01045
DB00584,6,DB00312
DB00829,6,DB00418
DB00559,6,DB00312
DB00446,6,DB01601
DB05541,6,DB01201
DB00724,6,DB01045
DB11575,6,DB01201
DB00546,6,DB01045
DB00678,6,DB00418
DB00701,6,DB01201
DB01196,6,DB00312
DB06207,6,DB01201
DB01131,6,DB00312
DB01036,6,DB00312
DB00945,6,DB01045
DB06403,6,DB00312
DB00943,6,DB01045
DB00641,6,DB01201
DB00643,6,DB01201
DB00451,6,DB00312
DB01229,6,DB01045
DB01095,6,DB00418
DB01244,6,DB01351
DB00808,6,DB01201
DB12332,6,DB00312
DB01221,6,DB01201
DB04841,6,DB00418
DB08860,6,DB00559
DB01221,6,DB01045
DB00208,6,DB00312
DB00482,6,DB00312
DB01261,6,DB01045
DB11817,6,DB00312
DB11817,6,DB01201
DB01041,6,DB01045
DB01045,6,DB01201
DB01181,6,DB00418
DB01041,6,DB01201
DB00749,6,DB00418
DB00748,6,DB00418
DB00214,6,DB00418
DB00643,6,DB00312
DB00641,6,DB00312
DB00316,6,DB00312
DB06772,6,DB01201
DB00783,6,DB00312
DB00745,6,DB01045
DB00248,6,DB01201
DB01136,6,DB01045
DB00748,6,DB01045
DB00682,6,DB01351
DB00396,6,DB01201
DB06694,6,DB00418
DB00717,6,DB01045
DB00396,6,DB01045
DB09238,6,DB00312
DB00404,6,DB01045
DB06742,6,DB00312
DB00377,6,DB01045
DB11574,6,DB00312
DB00972,6,DB01045
DB00977,6,DB01045
DB00976,6,DB01045
DB00472,6,DB00418
DB00499,6,DB00312
DB01435,6,DB00418
DB07615,6,DB01351
DB01241,6,DB00312
DB12332,6,DB01045
DB01601,6,DB00312
DB00496,6,DB00312
DB00497,6,DB00312
DB06654,6,DB01045
DB00836,6,DB00312
DB01136,6,DB00418
DB00682,6,DB00418
DB01427,6,DB00418
DB01045,6,DB00418
DB00278,6,DB00312
DB06742,6,DB01201
DB01076,6,DB01201
DB01349,6,DB00312
DB00203,6,DB00418
DB00201,6,DB00418
DB00757,6,DB00418
DB00307,6,DB00312
DB00475,6,DB01201
DB00458,6,DB01351
DB00877,6,DB00312
DB06595,6,DB01045
DB00401,6,DB00312
DB00381,6,DB01201
DB00904,6,DB01201
DB00909,6,DB01201
DB11921,6,DB01201
DB00682,6,DB00559
DB00381,6,DB01045
DB00412,6,DB01045
DB09080,6,DB00418
DB00724,6,DB01201
DB00701,6,DB01045
DB06654,6,DB01201
DB00622,6,DB01201
DB06414,6,DB00312
DB09080,6,DB01201
DB01028,6,DB00312
DB00531,6,DB01201
DB00829,6,DB01201
DB06712,6,DB01045
DB00829,6,DB00312
DB09396,6,DB01045
DB00477,6,DB00312
DB00617,6,DB00418
DB09080,6,DB01045
DB00543,6,DB00418
DB00655,6,DB00312
DB08992,6,DB01351
DB00203,6,DB00312
DB00201,6,DB00312
DB00808,6,DB00312
DB01628,6,DB01045
DB00870,6,DB00418
DB01621,6,DB01045
DB06595,6,DB01201
DB01151,6,DB01045
DB01050,6,DB01601
DB00683,6,DB00312
DB00745,6,DB01201
DB01142,6,DB01045
DB00744,6,DB00418
DB00307,6,DB00418
DB04946,6,DB01201
DB01241,6,DB01201
DB00945,6,DB00418
DB00412,6,DB00418
DB00884,6,DB01351
DB09396,6,DB01201
DB11921,6,DB01045
DB00603,6,DB01045
DB00641,6,DB00559
DB00757,6,DB01201
DB00281,6,DB01045
DB00778,6,DB01045
DB00772,6,DB01045
DB00911,6,DB01045
DB00637,6,DB01201
DB12267,6,DB01201
DB00906,6,DB01045
DB00829,6,DB01045
DB01012,6,DB00312
DB01016,6,DB00312
DB00836,6,DB01201
DB00835,6,DB01201
DB00321,6,DB00312
DB01129,6,DB00312
DB06207,6,DB00312
DB00213,6,DB00312
DB00215,6,DB00312
DB01012,6,DB01201
DB01229,6,DB00312
DB01016,6,DB01201
DB00991,6,DB01045
DB01142,6,DB01351
DB00678,6,DB00312
DB01221,6,DB00312
DB00799,6,DB00418
DB01126,6,DB01201
DB01041,6,DB01601
DB01129,6,DB01201
DB09238,6,DB00418
DB00904,6,DB00418
DB09232,6,DB00418
DB00316,6,DB00418
DB00682,6,DB00312
DB01131,6,DB00418
DB00404,6,DB00418
DB01002,6,DB00312
DB00296,6,DB01201
DB00976,6,DB00312
DB01349,6,DB01201
DB01008,6,DB00312
DB00617,6,DB01045
DB00613,6,DB01045
DB09262,6,DB00312
DB00349,6,DB01045
DB08992,6,DB00312
DB00748,6,DB00312
DB06712,6,DB01351
DB00744,6,DB01201
DB00748,6,DB01201
DB00296,6,DB01045
DB00904,6,DB01045
DB00603,6,DB01201
DB00909,6,DB01045
DB00584,6,DB01045
DB01227,6,DB00312
DB04841,6,DB01045
DB00835,6,DB01045
DB00836,6,DB01045
DB00514,6,DB01201
DB00622,6,DB00418
DB06207,41,DB00397
DB01136,41,DB01001
DB01136,41,DB01064
DB01136,41,DB00397
DB01136,41,DB09080
DB01136,41,DB01407
DB06207,41,DB09080
DB06207,41,DB00610
DB06207,41,DB01064
DB01136,41,DB01366
DB06207,41,DB00211
DB06207,41,DB01366
DB01136,41,DB00938
DB06207,41,DB01407
DB06207,41,DB08941
DB06207,41,DB00938
DB06207,41,DB01001
DB06207,41,DB08957
DB01136,41,DB08957
DB06207,41,DB04948
DB01136,41,DB00610
DB01118,45,DB00682
DB00278,45,DB06228
DB00972,45,DB00278
DB05676,45,DB00278
DB00749,45,DB00974
DB00744,45,DB00974
DB00963,45,DB00974
DB00870,45,DB06228
DB00784,45,DB06228
DB08991,45,DB00278
DB00412,45,DB00974
DB06802,45,DB00682
DB00963,45,DB00278
DB00210,45,DB09075
DB09084,45,DB00686
DB08795,45,DB00682
DB08991,45,DB06228
DB01435,45,DB00686
DB00749,45,DB00686
DB00279,45,DB00682
DB01097,45,DB09075
DB00412,45,DB00682
DB00963,45,DB00682
DB02709,45,DB00974
DB02546,45,DB00682
DB00235,45,DB00208
DB00208,45,DB06228
DB09215,45,DB00682
DB01250,45,DB11079
DB00682,45,DB06228
DB06781,45,DB00682
DB05676,45,DB00682
DB08880,45,DB09075
DB00784,45,DB00682
DB00686,45,DB09075
DB09215,45,DB06228
DB08880,45,DB00974
DB00208,45,DB09075
DB00605,45,DB00278
DB00959,45,DB00682
DB01250,45,DB00682
DB00210,45,DB06228
DB01175,45,DB00682
DB00945,45,DB00974
DB01009,45,DB06228
DB00319,45,DB00682
DB00235,45,DB00974
DB00316,45,DB00682
DB00784,45,DB00974
DB03585,45,DB00686
DB00222,45,DB00682
DB01050,45,DB00974
DB09215,45,DB09075
DB01628,45,DB00974
DB01131,45,DB00682
DB00784,45,DB09075
DB00482,45,DB06228
DB00543,45,DB00682
DB07615,45,DB09075
DB01250,45,DB09075
DB00870,45,DB09075
DB09084,45,DB00974
DB00438,45,DB00682
DB00948,45,DB00682
DB00945,45,DB00682
DB01435,45,DB09075
DB00235,45,DB00278
DB00163,45,DB00686
DB02709,45,DB00278
DB01142,45,DB00682
DB00932,45,DB00974
DB00208,45,DB00974
DB09084,45,DB00278
DB01097,45,DB00682
DB00235,45,DB00682
DB01328,45,DB00682
DB01326,45,DB00682
DB09075,45,DB06228
DB01435,45,DB00682
DB09095,45,DB00682
DB01628,45,DB00686
DB00482,45,DB00278
DB01250,45,DB06228
DB01009,45,DB00974
DB00482,45,DB00686
DB00446,45,DB00682
DB00689,45,DB00682
DB00685,45,DB00682
DB00932,45,DB00682
DB00686,45,DB00682
DB00991,45,DB09075
DB01097,45,DB00974
DB01151,45,DB00682
DB01155,45,DB00682
DB09075,45,DB00278
DB00210,45,DB00974
DB08991,45,DB00974
DB00235,45,DB06228
DB01332,45,DB00682
DB01330,45,DB00682
DB04918,45,DB00682
DB00412,45,DB09075
DB09084,45,DB00682
DB08860,45,DB00682
DB08880,45,DB06228
DB00458,45,DB00682
DB00451,45,DB00682
DB00749,45,DB09075
DB00744,45,DB09075
DB00210,45,DB00278
DB00583,45,DB00682
DB00235,45,DB00412
DB08991,45,DB09075
DB00991,45,DB06228
DB00321,45,DB00682
DB00686,45,DB00974
DB00682,45,DB00974
DB09324,45,DB00682
DB09320,45,DB00682
DB00210,45,DB00682
DB01181,45,DB00682
DB00932,45,DB00278
DB07615,45,DB06228
DB07615,45,DB00278
DB01628,45,DB00682
DB01050,45,DB00686
DB03585,45,DB00974
DB01050,45,DB06228
DB00605,45,DB00686
DB01097,45,DB00686
DB00860,45,DB00682
DB00210,45,DB00686
DB05676,45,DB09075
DB05676,45,DB00686
DB00482,45,DB00682
DB00278,45,DB00974
DB00870,45,DB00974
DB00267,45,DB00682
DB06802,45,DB09075
DB11079,45,DB00974
DB02709,45,DB09075
DB06802,45,DB06228
DB00476,45,DB00682
DB00671,45,DB00682
DB00963,45,DB09075
DB00870,45,DB00682
DB00163,45,DB00974
DB01435,45,DB00974
DB02709,45,DB06228
DB01050,45,DB00682
DB01059,45,DB00682
DB00278,45,DB00682
DB00482,45,DB00974
DB11079,45,DB09075
DB00972,45,DB06228
DB00974,45,DB06228
DB06412,45,DB00682
DB00870,45,DB00278
DB00744,45,DB00686
DB09075,45,DB00682
DB01009,45,DB00686
DB01602,45,DB00682
DB00605,45,DB09075
DB09075,45,DB00974
DB00991,45,DB00686
DB00641,45,DB00682
DB00686,45,DB00278
DB01009,45,DB09075
DB00963,45,DB00686
DB00412,45,DB06228
DB11079,45,DB06228
DB00963,45,DB06228
DB06176,45,DB00682
DB00398,45,DB00682
DB08991,45,DB00686
DB01416,45,DB00682
DB01414,45,DB00682
DB00686,45,DB06228
DB01410,45,DB00682
DB00163,45,DB09075
DB00655,45,DB00682
DB01628,45,DB06228
DB00945,45,DB09075
DB00412,45,DB00278
DB07615,45,DB00974
DB09084,45,DB06228
DB00605,45,DB06228
DB00945,45,DB06228
DB01097,45,DB00278
DB00784,45,DB00278
DB01050,45,DB00278
DB01435,45,DB06228
DB01097,45,DB06228
DB01053,45,DB00682
DB01628,45,DB09075
DB01708,45,DB00682
DB11079,45,DB00686
DB02709,45,DB00682
DB00163,45,DB06228
DB01060,45,DB00682
DB03585,45,DB06228
DB08880,45,DB00278
DB00764,45,DB00682
DB08880,45,DB00686
DB00635,45,DB00682
DB00870,45,DB00686
DB11079,45,DB00682
DB03585,45,DB00682
DB01435,45,DB00278
DB00839,45,DB00682
DB06802,45,DB00278
DB09215,45,DB00686
DB01017,45,DB00682
DB01016,45,DB00682
DB05676,45,DB06228
DB00605,45,DB00974
DB00932,45,DB06228
DB02709,45,DB00412
DB09084,45,DB09075
DB00741,45,DB00682
DB00749,45,DB00682
DB00482,45,DB09075
DB00605,45,DB00682
DB02187,45,DB00682
DB00932,45,DB09075
DB01250,45,DB00974
DB09215,45,DB00974
DB00991,45,DB00682
DB11921,45,DB00682
DB06802,45,DB00974
DB01009,45,DB00682
DB01009,45,DB00278
DB00744,45,DB06228
DB00749,45,DB06228
DB01076,45,DB00682
DB01130,45,DB00682
DB00193,45,DB00682
DB07615,45,DB00412
DB06802,45,DB00686
DB01222,45,DB00682
DB08991,45,DB00682
DB08971,45,DB00682
DB03585,45,DB09075
DB00235,45,DB09075
DB00972,45,DB00682
DB01250,45,DB00686
DB01050,45,DB09075
DB00784,45,DB00686
DB00744,45,DB00278
DB00412,45,DB00686
DB00749,45,DB00278
DB00163,45,DB00278
DB01250,45,DB00278
DB07615,45,DB00208
DB05676,45,DB00974
DB00991,45,DB00974
DB01036,45,DB00682
DB03585,45,DB00278
DB00972,45,DB00974
DB00163,45,DB00682
DB00991,45,DB00278
DB09215,45,DB00278
DB00578,45,DB00682
DB00932,45,DB00686
DB01628,45,DB00278
DB01059,63,DB08907
DB01168,63,DB00491
DB11079,63,DB01261
DB00215,63,DB00839
DB11079,63,DB09038
DB00182,63,DB00491
DB08907,63,DB00839
DB01136,63,DB01016
DB00472,63,DB00412
DB00476,63,DB00412
DB01059,63,DB00412
DB00866,63,DB00839
DB06412,63,DB09038
DB01171,63,DB00491
DB01193,63,DB00839
DB00489,63,DB00839
DB06412,63,DB01261
DB00264,63,DB00839
DB01059,63,DB00222
DB08807,63,DB00839
DB00215,63,DB00284
DB00945,63,DB01016
DB00472,63,DB00839
DB00476,63,DB00839
DB09245,63,DB09038
DB00476,63,DB00491
DB11079,63,DB00491
DB00945,63,DB00222
DB00491,63,DB00839
DB00945,63,DB08907
DB01059,63,DB00839
DB00182,63,DB00284
DB01261,63,DB00222
DB06412,63,DB00839
DB06412,63,DB00284
DB01155,63,DB01261
DB00491,63,DB00222
DB01136,63,DB00222
DB00215,63,DB00412
DB00182,63,DB00412
DB01155,63,DB01016
DB00284,63,DB01016
DB00945,63,DB01261
DB09245,63,DB00284
DB11079,63,DB01016
DB00780,63,DB01261
DB00780,63,DB00222
DB00780,63,DB09038
DB01168,63,DB01261
DB01261,63,DB00839
DB01175,63,DB00491
DB00182,63,DB08907
DB00960,63,DB01016
DB11079,63,DB08907
DB01168,63,DB01016
DB00685,63,DB00412
DB00412,63,DB00222
DB01214,63,DB01016
DB06412,63,DB00412
DB00960,63,DB00222
DB01059,63,DB00284
DB01168,63,DB08907
DB01076,63,DB00839
DB00685,63,DB01261
DB01175,63,DB01261
DB01171,63,DB01261
DB01250,63,DB00839
DB08907,63,DB01016
DB00685,63,DB09038
DB01155,63,DB08907
DB01155,63,DB00222
DB01171,63,DB01016
DB01175,63,DB01016
DB01193,63,DB01016
DB00215,63,DB01261
DB01250,63,DB00491
DB00472,63,DB00491
DB01250,63,DB09038
DB01171,63,DB08907
DB01175,63,DB08907
DB00215,63,DB09038
DB00472,63,DB09038
DB01168,63,DB00222
DB00182,63,DB01261
DB00284,63,DB00839
DB08807,63,DB01016
DB00839,63,DB01016
DB00521,63,DB00839
DB01155,63,DB00412
DB09038,63,DB01016
DB00945,63,DB00284
DB09038,63,DB00839
DB01171,63,DB00222
DB01175,63,DB00222
DB00780,63,DB00412
DB00335,63,DB00222
DB00335,63,DB01016
DB00489,63,DB01016
DB01155,63,DB00284
DB01059,63,DB09038
DB01136,63,DB00839
DB08907,63,DB00222
DB09245,63,DB00839
DB00182,63,DB09038
DB06412,63,DB01016
DB11079,63,DB00284
DB00780,63,DB08907
DB01175,63,DB00412
DB01250,63,DB01016
DB01171,63,DB00412
DB00491,63,DB01016
DB00472,63,DB08907
DB06412,63,DB08907
DB00476,63,DB01016
DB09245,63,DB00491
DB00780,63,DB01016
DB01168,63,DB00284
DB08807,63,DB00222
DB01250,63,DB08907
DB00284,63,DB00222
DB00182,63,DB00839
DB01214,63,DB00839
DB01193,63,DB00222
DB00866,63,DB01016
DB00489,63,DB00222
DB00264,63,DB01016
DB11079,63,DB00222
DB01168,63,DB00412
DB00264,63,DB00222
DB00685,63,DB08907
DB00685,63,DB01016
DB00866,63,DB00222
DB11079,63,DB00839
DB01171,63,DB00284
DB01175,63,DB00284
DB09038,63,DB00222
DB01214,63,DB00222
DB09245,63,DB01261
DB06412,63,DB00222
DB00945,63,DB09038
DB00412,63,DB00839
DB00960,63,DB00839
DB01059,63,DB00491
DB01155,63,DB09038
DB01168,63,DB00839
DB09245,63,DB00222
DB00780,63,DB00839
DB09245,63,DB01016
DB01261,63,DB01016
DB00945,63,DB00491
DB00685,63,DB00222
DB01171,63,DB00839
DB01175,63,DB00839
DB01250,63,DB01261
DB01168,63,DB09038
DB00472,63,DB01261
DB00476,63,DB01261
DB00222,63,DB00839
DB06412,63,DB00491
DB00215,63,DB08907
DB00476,63,DB00222
DB00472,63,DB00222
DB00215,63,DB00222
DB01241,63,DB00839
DB00780,63,DB00284
DB00182,63,DB01016
DB00945,63,DB00839
DB00476,63,DB00284
DB00472,63,DB00284
DB09245,63,DB00412
DB00780,63,DB00491
DB01171,63,DB09038
DB01175,63,DB09038
DB01250,63,DB00284
DB00215,63,DB00491
DB00685,63,DB00839
DB00222,63,DB01016
DB00685,63,DB00284
DB01155,63,DB00491
DB01155,63,DB00839
DB00335,63,DB00839
DB00685,63,DB00491
DB09245,63,DB08907
DB01059,63,DB01261
DB01250,63,DB00222
DB01076,63,DB00222
DB01059,63,DB01016
DB00182,63,DB00222
DB00521,63,DB00222
DB00412,63,DB01016
DB00521,63,DB01016
DB00203,46,DB00401
DB00203,46,DB01180
DB00203,46,DB00335
DB00203,46,DB01214
DB00203,46,DB00808
DB00203,46,DB00206
DB00203,46,DB00381
DB00203,46,DB00866
DB00203,46,DB00275
DB00203,46,DB06712
DB00203,46,DB04948
DB00203,46,DB00692
DB00203,46,DB06268
DB00203,46,DB00606
DB00203,46,DB02638
DB00203,46,DB06403
DB00203,46,DB01116
DB00203,46,DB06694
DB00203,46,DB00678
DB00203,46,DB01193
DB00203,46,DB09238
DB00203,46,DB00960
DB00203,46,DB00214
DB00203,46,DB00521
DB00203,46,DB08932
DB00203,46,DB00524
DB00203,46,DB01244
DB06636,11,DB00312
DB01181,11,DB01601
