d1,type,d2
DB01380,3,DB09104
DB01384,3,DB09104
DB06786,3,DB01377
DB00394,3,DB06724
DB00896,3,DB08938
DB00547,3,DB01377
DB00846,3,DB13595
DB00687,3,DB06724
DB00240,3,DB13595
DB04574,3,DB08938
DB06786,3,DB08938
DB06781,3,DB08938
DB11921,3,DB01390
DB08970,3,DB01377
DB01234,3,DB06724
DB00324,3,DB06724
DB00588,3,DB08938
DB00959,3,DB09104
DB00896,3,DB09104
DB00873,3,DB06724
DB00655,3,DB09104
DB01708,3,DB01377
DB00873,3,DB09104
DB00620,3,DB13595
DB08970,3,DB09275
DB08971,3,DB09275
DB01047,3,DB01390
DB01130,3,DB01390
DB08906,3,DB01377
DB01380,3,DB08938
DB01384,3,DB08938
DB00240,3,DB09275
DB01260,3,DB01377
DB00655,3,DB06724
DB00394,3,DB09275
DB00620,3,DB09275
DB01222,3,DB01390
DB00838,3,DB13595
DB01380,3,DB01390
DB01384,3,DB01390
DB00764,3,DB09275
DB00288,3,DB13595
DB01013,3,DB08938
DB00588,3,DB09104
DB00635,3,DB08938
DB00959,3,DB01390
DB01047,3,DB09275
DB01047,3,DB01377
DB00838,3,DB06724
DB00635,3,DB09104
DB00223,3,DB09104
DB01013,3,DB01377
DB00443,3,DB08938
DB00846,3,DB01377
DB01234,3,DB09104
DB00959,3,DB13595
DB00838,3,DB09104
DB00873,3,DB08938
DB01222,3,DB08938
DB01222,3,DB01377
DB01013,3,DB06724
DB00655,3,DB01377
DB01234,3,DB08938
DB00846,3,DB09275
DB00663,3,DB09275
DB00655,3,DB13595
DB01130,3,DB09275
DB00443,3,DB09275
DB00741,3,DB01390
DB00764,3,DB06724
DB00620,3,DB01390
DB00588,3,DB01390
DB00547,3,DB09104
DB01708,3,DB06724
DB01013,3,DB09104
DB01410,3,DB09275
DB00223,3,DB13595
DB00443,3,DB01390
DB00240,3,DB01377
DB00873,3,DB13595
DB00324,3,DB01377
DB00741,3,DB08938
DB00180,3,DB08938
DB01260,3,DB01390
DB08970,3,DB13595
DB08971,3,DB13595
DB13158,3,DB01390
DB00288,3,DB09104
DB00687,3,DB01377
DB01260,3,DB13595
DB01013,3,DB13595
DB00838,3,DB08938
DB00896,3,DB09275
DB11921,3,DB13595
DB00588,3,DB06724
DB06781,3,DB09275
DB01410,3,DB06724
DB06786,3,DB09275
DB00846,3,DB01390
DB00240,3,DB08938
DB00860,3,DB06724
DB00764,3,DB09104
DB00394,3,DB01377
DB00860,3,DB01377
DB01260,3,DB09104
DB00846,3,DB09104
DB00591,3,DB01390
DB00846,3,DB08938
DB08906,3,DB09275
DB08971,3,DB09104
DB08970,3,DB09104
DB09091,3,DB06724
DB00180,3,DB06724
DB00663,3,DB01390
DB00547,3,DB01390
DB00240,3,DB06724
DB11921,3,DB08938
DB01260,3,DB08938
DB00764,3,DB13595
DB01410,3,DB01390
DB01708,3,DB09275
DB00873,3,DB09275
DB00687,3,DB13595
DB01234,3,DB01390
DB00288,3,DB06724
DB00896,3,DB01390
DB00240,3,DB01390
DB00547,3,DB13595
DB01047,3,DB09104
DB01410,3,DB08938
DB00394,3,DB01390
DB01222,3,DB13595
DB01384,3,DB13595
DB01380,3,DB13595
DB00324,3,DB13595
DB01130,3,DB01377
DB00288,3,DB08938
DB00324,3,DB08938
DB01708,3,DB13595
DB01130,3,DB08938
DB06781,3,DB09104
DB00959,3,DB08938
DB06786,3,DB09104
DB01222,3,DB09104
DB09091,3,DB01390
DB09095,3,DB01390
DB13158,3,DB09104
DB01222,3,DB09275
DB04574,3,DB01390
DB09095,3,DB13595
DB08971,3,DB01377
DB09091,3,DB13595
DB01708,3,DB01390
DB04574,3,DB09104
DB08906,3,DB06724
DB00687,3,DB08938
DB00288,3,DB09275
DB00663,3,DB01377
DB01708,3,DB09104
DB00655,3,DB09275
DB00838,3,DB09275
DB00240,3,DB09104
DB00596,3,DB01390
DB00394,3,DB13595
DB09095,3,DB06724
DB06781,3,DB06724
DB00588,3,DB13595
DB06786,3,DB06724
DB01410,3,DB09104
DB00324,3,DB01390
DB00443,3,DB01377
DB01013,3,DB09275
DB01380,3,DB01377
DB00547,3,DB09275
DB00860,3,DB13595
DB00687,3,DB09104
DB00180,3,DB13595
DB00687,3,DB01390
DB00764,3,DB01377
DB00655,3,DB08938
DB01708,3,DB08938
DB01260,3,DB09275
DB01013,3,DB01390
DB08970,3,DB08938
DB00959,3,DB01377
DB00959,3,DB06724
DB00896,3,DB01377
DB00596,3,DB01377
DB00873,3,DB01390
DB06786,3,DB01390
DB11921,3,DB09104
DB13158,3,DB09275
DB00635,3,DB06724
DB00873,3,DB01377
DB13158,3,DB13595
DB00620,3,DB01377
DB00741,3,DB01377
DB06781,3,DB01377
DB00223,3,DB08938
DB00655,3,DB01390
DB08970,3,DB01390
DB08971,3,DB01390
DB00687,3,DB09275
DB13158,3,DB01377
DB00860,3,DB09275
DB04574,3,DB13595
DB00588,3,DB09275
DB00335,3,DB00415
DB00741,3,DB09275
DB00741,3,DB06724
DB00620,3,DB06724
DB01410,3,DB13595
DB01130,3,DB09104
DB08906,3,DB13595
DB09095,3,DB01377
DB01234,3,DB13595
DB00394,3,DB09104
DB00838,3,DB01390
DB00223,3,DB01377
DB08970,3,DB06724
DB08971,3,DB06724
DB01384,3,DB01377
DB00324,3,DB09104
DB13158,3,DB08938
DB09091,3,DB08938
DB01047,3,DB13595
DB09095,3,DB08938
DB01410,3,DB01377
DB00838,3,DB01377
DB00663,3,DB08938
DB00591,3,DB01377
DB01234,3,DB09275
DB00223,3,DB06724
DB01222,3,DB06724
DB00663,3,DB09104
DB01380,3,DB06724
DB01384,3,DB06724
DB00591,3,DB08938
DB00596,3,DB08938
DB00846,3,DB06724
DB01435,6,DB00615
DB00199,6,DB00252
DB00869,6,DB00615
DB09227,6,DB01154
DB06736,6,DB01045
DB00865,6,DB00615
DB00862,6,DB00615
DB08906,6,DB00564
DB00622,6,DB00607
DB00495,6,DB00794
DB00496,6,DB00794
DB00497,6,DB00794
DB00835,6,DB01174
DB06737,6,DB01045
DB00499,6,DB00794
DB00755,6,DB00312
DB01349,6,DB00238
DB00656,6,DB00794
DB01409,6,DB01174
DB00655,6,DB00794
DB01708,6,DB00794
DB11614,6,DB01201
DB00997,6,DB01201
DB00991,6,DB01201
DB06770,6,DB00312
DB00153,6,DB00238
DB00655,6,DB00564
DB01551,6,DB01045
DB00656,6,DB00564
DB09236,6,DB00312
DB00448,6,DB00312
DB00199,6,DB00312
DB06772,6,DB00312
DB01558,6,DB01045
DB01559,6,DB01045
DB06772,6,DB00564
DB01244,6,DB00607
DB00812,6,DB00673
DB08918,6,DB00238
DB00924,6,DB00849
DB04946,6,DB00312
DB00904,6,DB01174
DB01062,6,DB00312
DB00759,6,DB00252
DB01708,6,DB01045
DB06282,6,DB01045
DB01177,6,DB00564
DB08910,6,DB01045
DB01009,6,DB01201
DB09297,6,DB01201
DB11613,6,DB00312
DB01002,6,DB01201
DB00481,6,DB00252
DB09230,6,DB00794
DB00682,6,DB01220
DB08992,6,DB00794
DB00540,6,DB01351
DB00567,6,DB00252
DB00543,6,DB01351
DB06737,6,DB00673
DB06736,6,DB00673
DB00188,6,DB00418
DB00316,6,DB01154
DB00842,6,DB00564
DB01392,6,DB01045
DB01151,6,DB01351
DB01396,6,DB01045
DB01194,6,DB00615
DB00549,6,DB00418
DB00936,6,DB00418
DB00177,6,DB00252
DB06708,6,DB00794
DB01173,6,DB01045
DB00503,6,DB00564
DB00502,6,DB00564
DB01708,6,DB01201
DB01200,6,DB00238
DB01136,6,DB01201
DB01132,6,DB01201
DB00332,6,DB00238
DB01435,6,DB01174
DB01138,6,DB01201
DB06145,6,DB00252
DB00328,6,DB00418
DB01544,6,DB00418
DB00327,6,DB00418
DB01183,6,DB01174
DB00321,6,DB00418
DB01431,6,DB00564
DB01435,6,DB00564
DB00224,6,DB00312
DB00227,6,DB00312
DB00997,6,DB00312
DB00220,6,DB00312
DB00433,6,DB00564
DB00916,6,DB00418
DB01218,6,DB00564
DB01219,6,DB00564
DB09227,6,DB00312
DB01065,6,DB00794
DB00199,6,DB01201
DB01215,6,DB00564
DB00812,6,DB00794
DB00347,6,DB00564
DB00346,6,DB00564
DB00344,6,DB00564
DB01114,6,DB00238
DB09289,6,DB00794
DB01110,6,DB00238
DB00359,6,DB01201
DB06725,6,DB00794
DB01222,6,DB01201
DB00420,6,DB00238
DB01227,6,DB01201
DB01229,6,DB01201
DB05351,6,DB00238
DB01075,6,DB00794
DB01076,6,DB00794
DB00757,6,DB00252
DB00849,6,DB01220
DB01124,6,DB00418
DB00977,6,DB00794
DB01431,6,DB00794
DB00794,6,DB00252
DB00796,6,DB00252
DB00361,6,DB00564
DB01095,6,DB00615
DB00589,6,DB01174
DB00588,6,DB01174
DB01431,6,DB00238
DB00234,6,DB01174
DB00726,6,DB00615
DB00918,6,DB00418
DB00231,6,DB01174
DB00250,6,DB00794
DB00584,6,DB01174
DB00238,6,DB01174
DB01069,6,DB00238
DB01129,6,DB01045
DB01129,6,DB00615
DB06145,6,DB01045
DB05351,6,DB00794
DB09396,6,DB00615
DB01067,6,DB00238
DB01192,6,DB00238
DB00665,6,DB00252
DB01054,6,DB00418
DB06145,6,DB00312
DB04938,6,DB01174
DB00936,6,DB00794
DB00332,6,DB01045
DB00622,6,DB01045
DB00337,6,DB01045
DB00624,6,DB01045
DB00440,6,DB00312
DB01050,6,DB01174
DB00628,6,DB01045
DB01588,6,DB01174
DB01054,6,DB01174
DB01229,6,DB00238
DB09262,6,DB00238
DB00778,6,DB01201
DB00617,6,DB00615
DB01418,6,DB01154
DB01062,6,DB00238
DB00612,6,DB00615
DB06267,6,DB00238
DB00636,6,DB00238
DB01151,6,DB00794
DB00753,6,DB00564
DB01319,6,DB01201
DB00177,6,DB01201
DB01283,6,DB00794
DB00175,6,DB01201
DB01151,6,DB00599
DB00925,6,DB00252
DB06145,6,DB00794
DB00924,6,DB00252
DB00759,6,DB01045
DB00575,6,DB00252
DB00337,6,DB00252
DB00332,6,DB00252
DB00938,6,DB01045
DB00180,6,DB00615
DB00248,6,DB01045
DB00246,6,DB01045
DB00936,6,DB01045
DB00240,6,DB01045
DB00612,6,DB01201
DB00613,6,DB01201
DB00617,6,DB01201
DB09167,6,DB00794
DB00615,6,DB01201
DB00918,6,DB00238
DB11737,6,DB01201
DB01186,6,DB01174
DB01708,6,DB01174
DB01184,6,DB01174
DB01589,6,DB01201
DB00502,6,DB00615
DB00177,6,DB00673
DB01424,6,DB00252
DB00248,6,DB00252
DB01054,6,DB00615
DB01253,6,DB00312
DB00240,6,DB00252
DB00246,6,DB00252
DB00297,6,DB00615
DB00294,6,DB00615
DB01418,6,DB01437
DB06282,6,DB01201
DB03756,6,DB00794
DB00946,6,DB01437
DB00381,6,DB00607
DB00502,6,DB01201
DB00503,6,DB01201
DB01192,6,DB01174
DB00717,6,DB00794
DB00712,6,DB00794
DB01223,6,DB01201
DB00477,6,DB00615
DB00472,6,DB00615
DB09082,6,DB01174
DB00857,6,DB00238
DB06148,6,DB01201
DB00554,6,DB00673
DB01588,6,DB00238
DB12161,6,DB00564
DB00455,6,DB00418
DB04574,6,DB00615
DB00568,6,DB00418
DB00877,6,DB00615
DB01136,6,DB00564
DB00653,6,DB00607
DB05541,6,DB00252
DB00829,6,DB01174
DB00651,6,DB00451
DB01100,6,DB00312
DB01229,6,DB00564
DB00169,6,DB00312
DB00759,6,DB00794
DB00622,6,DB00794
DB00988,6,DB01201
DB00620,6,DB00794
DB00624,6,DB00794
DB00983,6,DB01201
DB00980,6,DB01201
DB00628,6,DB00794
DB04946,6,DB00794
DB00987,6,DB01201
DB00980,6,DB00615
DB00180,6,DB00312
DB00568,6,DB00599
DB01274,6,DB01174
DB00812,6,DB00564
DB00477,6,DB00252
DB00918,6,DB01174
DB00757,6,DB00794
DB00910,6,DB01174
DB00911,6,DB01174
DB06292,6,DB01045
DB11737,6,DB00615
DB08918,6,DB01045
DB01410,6,DB01045
DB00969,6,DB01045
DB01418,6,DB01045
DB01037,6,DB01201
DB01036,6,DB01201
DB00701,6,DB00252
DB01039,6,DB01201
DB01126,6,DB00615
DB01174,6,DB00418
DB12161,6,DB00252
DB04841,6,DB01201
DB06712,6,DB00607
DB01424,6,DB01045
DB00554,6,DB00418
DB01589,6,DB00418
DB00458,6,DB00312
DB00455,6,DB00312
DB00568,6,DB00564
DB00641,6,DB00564
DB01186,6,DB01045
DB00514,6,DB00564
DB01184,6,DB01045
DB01183,6,DB01045
DB00503,6,DB00238
DB01103,6,DB00564
DB01219,6,DB00238
DB01595,6,DB00564
DB00502,6,DB00238
DB01591,6,DB00564
DB00344,6,DB00312
DB00528,6,DB00312
DB00519,6,DB00564
DB01349,6,DB01045
DB01100,6,DB01201
DB08906,6,DB01174
DB11575,6,DB00312
DB09216,6,DB00418
DB00338,6,DB00418
DB09296,6,DB01201
DB00734,6,DB00615
DB00333,6,DB00418
DB00842,6,DB00794
DB00238,6,DB00312
DB00980,6,DB00312
DB00420,6,DB00564
DB00231,6,DB00312
DB00234,6,DB00312
DB00987,6,DB00312
DB08992,6,DB00599
DB00180,6,DB01201
DB03756,6,DB00564
DB00829,6,DB00794
DB00390,6,DB00794
DB00396,6,DB00794
DB00136,6,DB01174
DB00346,6,DB01201
DB00347,6,DB01201
DB01219,6,DB01201
DB01218,6,DB01201
DB01215,6,DB01201
DB00359,6,DB00564
DB01216,6,DB01201
DB00700,6,DB00252
DB06710,6,DB00794
DB00451,6,DB00238
DB00371,6,DB00252
DB01062,6,DB00794
DB01118,6,DB00418
DB00455,6,DB00238
DB00454,6,DB00238
DB00458,6,DB00238
DB01435,6,DB00252
DB01068,6,DB00794
DB01069,6,DB00794
DB06694,6,DB01174
DB01002,6,DB00615
DB00420,6,DB00418
DB00647,6,DB00252
DB00991,6,DB00673
DB01274,6,DB01201
DB00647,6,DB00238
DB00224,6,DB01174
DB01171,6,DB00564
DB00227,6,DB01174
DB00220,6,DB01174
DB00222,6,DB01174
DB01179,6,DB00564
DB01120,6,DB00794
DB01138,6,DB00615
DB01075,6,DB00238
DB01200,6,DB01174
DB01132,6,DB00615
DB01075,6,DB00418
DB00655,6,DB00252
DB06292,6,DB00252
DB00628,6,DB00615
DB06777,6,DB00252
DB06770,6,DB00252
DB06772,6,DB00252
DB01065,6,DB01174
DB00321,6,DB01045
DB01067,6,DB01174
DB00324,6,DB01045
DB01075,6,DB00673
DB00327,6,DB01045
DB00328,6,DB01045
DB01069,6,DB01174
DB01068,6,DB01174
DB00448,6,DB00238
DB00768,6,DB01201
DB01263,6,DB01174
DB09166,6,DB01201
DB00682,6,DB00615
DB01002,6,DB00564
DB01054,6,DB00849
DB00624,6,DB00238
DB00620,6,DB00238
DB00169,6,DB01201
DB01142,6,DB00599
DB05541,6,DB00418
DB00628,6,DB00238
DB00433,6,DB00252
DB08798,6,DB00252
DB01227,6,DB00615
DB01171,6,DB00418
DB01229,6,DB00615
DB00347,6,DB00252
DB00346,6,DB00252
DB06712,6,DB01174
DB01124,6,DB00794
DB00921,6,DB01045
DB00250,6,DB01045
DB00924,6,DB01045
DB00925,6,DB01045
DB01466,6,DB00238
DB06216,6,DB01201
DB00997,6,DB00238
DB00297,6,DB00312
DB01026,6,DB00312
DB00277,6,DB00451
DB00540,6,DB00418
DB08798,6,DB01045
DB01591,6,DB01201
DB06710,6,DB01174
DB06710,6,DB01201
DB01595,6,DB01201
DB01248,6,DB00312
DB00266,6,DB00615
DB01380,6,DB00794
DB01045,6,DB00615
DB01384,6,DB00794
DB00636,6,DB01045
DB01242,6,DB00312
DB00502,6,DB00252
DB01244,6,DB00312
DB01151,6,DB00849
DB01103,6,DB00252
DB01100,6,DB00252
DB01177,6,DB01174
DB01232,6,DB00794
DB00814,6,DB01045
DB00812,6,DB01045
DB00393,6,DB00607
DB01319,6,DB01174
DB01068,6,DB00312
DB00571,6,DB01201
DB00570,6,DB01201
DB00575,6,DB01201
DB00706,6,DB00794
DB00700,6,DB00794
DB00701,6,DB00794
DB00708,6,DB00794
DB09216,6,DB00312
DB00402,6,DB00615
DB00401,6,DB00615
DB06287,6,DB00238
DB00849,6,DB00238
DB00404,6,DB00615
DB01424,6,DB01201
DB01216,6,DB00252
DB00842,6,DB00238
DB00883,6,DB01201
DB04841,6,DB00794
DB00883,6,DB00615
DB04846,6,DB00794
DB09216,6,DB00849
DB09288,6,DB01351
DB01227,6,DB00564
DB00945,6,DB00673
DB01118,6,DB00312
DB01015,6,DB00564
DB01114,6,DB00312
DB01115,6,DB00312
DB00850,6,DB01174
DB00857,6,DB01174
DB01016,6,DB00564
DB00404,6,DB01201
DB00402,6,DB01201
DB00401,6,DB01201
DB00324,6,DB00615
DB00977,6,DB01201
DB00976,6,DB01201
DB00636,6,DB00794
DB00316,6,DB00615
DB06712,6,DB00794
DB11921,6,DB00252
DB01171,6,DB01045
DB00320,6,DB00615
DB06292,6,DB00615
DB01177,6,DB01045
DB00497,6,DB00252
DB06777,6,DB00564
DB01154,6,DB00252
DB01175,6,DB01045
DB00540,6,DB00599
DB00543,6,DB00599
DB00584,6,DB00252
DB00617,6,DB00238
DB01154,6,DB00615
DB00338,6,DB00238
DB06770,6,DB00564
DB00589,6,DB00252
DB00528,6,DB00794
DB01621,6,DB00252
DB00588,6,DB00252
DB01409,6,DB01045
DB01023,6,DB01201
DB01020,6,DB01201
DB01026,6,DB01201
DB01075,6,DB01045
DB01029,6,DB01201
DB00568,6,DB01351
DB01115,6,DB00607
DB01274,6,DB00673
DB00528,6,DB00418
DB00499,6,DB00252
DB01177,6,DB00673
DB00988,6,DB00564
DB01558,6,DB01174
DB11915,6,DB01201
DB00987,6,DB00564
DB00420,6,DB00312
DB00636,6,DB00564
DB00983,6,DB00564
DB01194,6,DB01045
DB01588,6,DB00564
DB01589,6,DB00564
DB00295,6,DB00564
DB01118,6,DB01201
DB00296,6,DB00564
DB01114,6,DB01201
DB01115,6,DB01201
DB01198,6,DB01045
DB01110,6,DB01201
DB01589,6,DB01174
DB08910,6,DB01174
DB11915,6,DB01174
DB01218,6,DB00418
DB01351,6,DB01045
DB08918,6,DB01174
DB00794,6,DB01220
DB00655,6,DB00238
DB01409,6,DB00312
DB01026,6,DB00564
DB00890,6,DB00607
DB00266,6,DB01220
DB00199,6,DB00238
DB00180,6,DB00564
DB04841,6,DB00312
DB00455,6,DB01174
DB08910,6,DB00615
DB00451,6,DB01174
DB01396,6,DB01174
DB00857,6,DB00418
DB00381,6,DB00794
DB01037,6,DB00418
DB00266,6,DB00849
DB06292,6,DB00418
DB00458,6,DB01174
DB00370,6,DB01201
DB00169,6,DB00564
DB00227,6,DB00615
DB01200,6,DB01201
DB06702,6,DB00794
DB06700,6,DB00794
DB09389,6,DB01174
DB01012,6,DB00794
DB01242,6,DB00794
DB00444,6,DB00238
DB01016,6,DB00794
DB01015,6,DB00794
DB00768,6,DB00238
DB01348,6,DB00564
DB01349,6,DB00564
DB00983,6,DB00418
DB00312,6,DB01220
DB01340,6,DB00564
DB00988,6,DB00418
DB00458,6,DB00418
DB04846,6,DB00564
DB11575,6,DB00794
DB11574,6,DB00794
DB05246,6,DB01045
DB00783,6,DB00418
DB00213,6,DB01174
DB06203,6,DB00252
DB00215,6,DB01174
DB00216,6,DB01174
DB05351,6,DB00252
DB09396,6,DB00794
DB06228,6,DB00564
DB01410,6,DB01174
DB00136,6,DB01045
DB01100,6,DB00615
DB01129,6,DB00794
DB05351,6,DB01201
DB01126,6,DB00794
DB01076,6,DB00418
DB00694,6,DB01174
DB00696,6,DB01174
DB01072,6,DB00418
DB00690,6,DB01174
DB01551,6,DB00615
DB09167,6,DB00599
DB01072,6,DB01174
DB04938,6,DB00564
DB01076,6,DB01174
DB01075,6,DB01174
DB01551,6,DB01174
DB00481,6,DB01045
DB00678,6,DB00615
DB00796,6,DB01201
DB00794,6,DB01201
DB01466,6,DB00794
DB06282,6,DB00238
DB00678,6,DB01174
DB00712,6,DB00673
DB00675,6,DB01174
DB00673,6,DB01174
DB00672,6,DB01174
DB01264,6,DB00794
DB00745,6,DB00312
DB00612,6,DB00238
DB01263,6,DB00794
DB06203,6,DB00238
DB00153,6,DB01201
DB12026,6,DB00312
DB01351,6,DB01220
DB01215,6,DB00615
DB01009,6,DB01174
DB01219,6,DB00615
DB01218,6,DB00615
DB00248,6,DB01174
DB00255,6,DB00607
DB09227,6,DB01174
DB01115,6,DB00794
DB06702,6,DB00564
DB00359,6,DB00252
DB00263,6,DB01045
DB00264,6,DB01045
DB00266,6,DB01045
DB11614,6,DB01174
DB01418,6,DB01174
DB01296,6,DB00252
DB01589,6,DB00312
DB01588,6,DB00312
DB00796,6,DB01045
DB04871,6,DB00794
DB11613,6,DB01174
DB01409,6,DB00615
DB01410,6,DB00794
DB01274,6,DB00312
DB00514,6,DB00252
DB00277,6,DB00615
DB00270,6,DB00615
DB00318,6,DB01045
DB01396,6,DB00794
DB03756,6,DB00418
DB00643,6,DB01045
DB00814,6,DB00794
DB00641,6,DB01045
DB00316,6,DB01045
DB00647,6,DB01045
DB01118,6,DB00238
DB01171,6,DB00252
DB01076,6,DB00615
DB01177,6,DB00252
DB01175,6,DB00252
DB01054,6,DB00312
DB01179,6,DB00252
DB06694,6,DB00312
DB00568,6,DB01201
DB00862,6,DB01045
DB00495,6,DB00252
DB01435,6,DB00794
DB00865,6,DB01045
DB00869,6,DB01045
DB01418,6,DB00794
DB00564,6,DB01201
DB01418,6,DB01351
DB00567,6,DB01201
DB09167,6,DB01351
DB01098,6,DB01174
DB00734,6,DB00794
DB00736,6,DB00794
DB04574,6,DB01174
DB01095,6,DB01174
DB01097,6,DB01174
DB01009,6,DB00673
DB00418,6,DB00615
DB00877,6,DB00238
DB00683,6,DB00238
DB00897,6,DB00615
DB01009,6,DB00252
DB00897,6,DB01201
DB00458,6,DB00252
DB01002,6,DB00252
