d1,type,d2
DB00332,44,DB00391
DB00376,44,DB09076
DB00908,44,DB01409
DB01171,44,DB01071
DB00915,44,DB00986
DB06148,44,DB12278
DB00387,44,DB01409
DB01168,44,DB00434
DB00967,44,DB00391
DB01338,44,DB08897
DB01339,44,DB08897
DB00657,44,DB09076
DB06148,44,DB00376
DB00392,44,DB01409
DB01338,44,DB00986
DB00782,44,DB01409
DB06148,44,DB01339
DB00572,44,DB01409
DB00809,44,DB09076
DB01090,44,DB01409
DB00805,44,DB00283
DB09245,44,DB00366
DB00752,44,DB00434
DB00908,44,DB09076
DB01171,44,DB00283
DB00209,44,DB01409
DB06148,44,DB01409
DB09300,44,DB08897
DB00424,44,DB00391
DB11315,44,DB01409
DB00986,44,DB08897
DB06148,44,DB01338
DB00219,44,DB08897
DB01168,44,DB06153
DB01338,44,DB00391
DB00332,44,DB01409
DB01339,44,DB00391
DB00747,44,DB08897
DB00182,44,DB00434
DB00209,44,DB00986
DB01173,44,DB00986
DB00752,44,DB00366
DB06148,44,DB01173
DB00614,44,DB00366
DB00670,44,DB01409
DB00219,44,DB09076
DB00967,44,DB00986
DB06148,44,DB00332
DB01367,44,DB00434
DB06148,44,DB00986
DB01036,44,DB00391
DB01337,44,DB00391
DB00940,44,DB00391
DB00424,44,DB09076
DB00782,44,DB09076
DB00392,44,DB00391
DB01171,44,DB00366
DB00462,44,DB00986
DB00219,44,DB01409
DB06148,44,DB01337
DB01199,44,DB09076
DB00340,44,DB08897
DB01168,44,DB00283
DB01199,44,DB08897
DB00376,44,DB00986
DB01409,44,DB09076
DB00670,44,DB08897
DB00657,44,DB00391
DB00462,44,DB08897
DB00979,44,DB09076
DB06148,44,DB00809
DB00810,44,DB00391
DB00496,44,DB00391
DB01116,44,DB08897
DB12278,44,DB00391
DB01116,44,DB09076
DB00732,44,DB09076
DB00809,44,DB00391
DB00657,44,DB00986
DB01626,44,DB01071
DB01367,44,DB00283
DB06148,44,DB01036
DB06148,44,DB00245
DB00340,44,DB09076
DB01173,44,DB01409
DB12278,44,DB09076
DB06702,44,DB00986
DB01247,44,DB06153
DB06148,44,DB09300
DB01037,44,DB01071
DB00908,44,DB08897
DB01367,44,DB06153
DB09245,44,DB00434
DB06148,44,DB00483
DB00979,44,DB00986
DB09241,44,DB00434
DB01591,44,DB08897
DB00387,44,DB00986
DB00376,44,DB08897
DB06148,44,DB00804
DB09244,44,DB06153
DB00657,44,DB08897
DB01199,44,DB01409
DB01409,44,DB00391
DB00245,44,DB00391
DB00809,44,DB08897
DB01037,44,DB06153
DB00782,44,DB00986
DB01247,44,DB01071
DB01337,44,DB09076
DB01090,44,DB00391
DB00804,44,DB09076
DB00483,44,DB00391
DB01338,44,DB09076
DB00967,44,DB09076
DB06148,44,DB09076
DB06148,44,DB00496
DB01626,44,DB00366
DB00182,44,DB00283
DB01367,44,DB01071
DB09244,44,DB00434
DB06148,44,DB00732
DB06148,44,DB00392
DB00780,44,DB06153
DB09245,44,DB01071
DB00940,44,DB00986
DB00979,44,DB08897
DB00182,44,DB01071
DB09241,44,DB01071
DB01062,44,DB01409
DB00340,44,DB00391
DB06148,44,DB00810
DB00804,44,DB00391
DB00424,44,DB01409
DB06148,44,DB00747
DB00810,44,DB00986
DB06148,44,DB00979
DB01626,44,DB00283
DB00810,44,DB08897
DB00392,44,DB00986
DB09300,44,DB01409
DB00780,44,DB00434
DB00747,44,DB00391
DB01337,44,DB00986
DB00572,44,DB00391
DB01626,44,DB06153
DB00805,44,DB00366
DB00810,44,DB09076
DB11315,44,DB00391
DB00752,44,DB01071
DB00804,44,DB08897
DB01626,44,DB00434
DB06148,44,DB00940
DB00780,44,DB00366
DB00245,44,DB09076
DB00986,44,DB00391
DB06148,44,DB00209
DB06148,44,DB01199
DB00614,44,DB01071
DB00780,44,DB00283
DB00483,44,DB08897
DB09300,44,DB00391
DB01173,44,DB09076
DB00752,44,DB00283
DB06148,44,DB00572
DB00387,44,DB00391
DB00747,44,DB01409
DB00376,44,DB00391
DB00245,44,DB08897
DB00496,44,DB00986
DB01116,44,DB01409
DB01173,44,DB08897
DB00614,44,DB00434
DB06148,44,DB00908
DB00809,44,DB00986
DB08897,44,DB00391
DB00804,44,DB00986
DB06148,44,DB00462
DB00340,44,DB01409
DB00979,44,DB00391
DB06148,44,DB01062
DB00517,44,DB09076
DB00967,44,DB08897
DB01062,44,DB08897
DB00940,44,DB01409
DB00245,44,DB01409
DB00986,44,DB09076
DB01339,44,DB00986
DB00392,44,DB09076
DB11315,44,DB00986
DB00496,44,DB09076
DB00245,44,DB00986
DB01036,44,DB00986
DB00804,44,DB01409
DB01591,44,DB09076
DB00979,44,DB01409
DB00940,44,DB09076
DB00517,44,DB01409
DB01337,44,DB08897
DB00809,44,DB01409
DB12278,44,DB01409
DB00747,44,DB09076
DB09245,44,DB00283
DB00483,44,DB01409
DB01062,44,DB09076
DB00805,44,DB06153
DB00496,44,DB08897
DB01037,44,DB00283
DB00732,44,DB01409
DB06702,44,DB00391
DB00483,44,DB00986
DB09300,44,DB00986
DB00392,44,DB08897
DB00462,44,DB09076
DB06148,44,DB00967
DB00340,44,DB00986
DB01338,44,DB01409
DB01339,44,DB01409
DB09245,44,DB06153
DB01062,44,DB00391
DB01337,44,DB01409
DB09241,44,DB06153
DB09241,44,DB00283
DB00572,44,DB08897
DB04574,3,DB09275
DB00635,3,DB09275
DB00860,3,DB03754
DB00588,3,DB01370
DB00860,3,DB09104
DB01130,3,DB06724
DB00588,3,DB06723
DB00635,3,DB13595
DB08970,3,DB09281
DB00741,3,DB03754
DB01047,3,DB09281
DB11921,3,DB01377
DB00959,3,DB06723
DB00764,3,DB01390
DB00394,3,DB09281
DB04574,3,DB01377
DB09095,3,DB01370
DB00253,3,DB09275
DB09091,3,DB01370
DB00443,3,DB09104
DB00596,3,DB13595
DB00663,3,DB06724
DB00591,3,DB13595
DB00687,3,DB03754
DB08905,3,DB01390
DB00240,3,DB09281
DB00547,3,DB06724
DB08906,3,DB01390
DB01047,3,DB06724
DB13158,3,DB03754
DB00959,3,DB09275
DB00741,3,DB13595
DB00223,3,DB09275
DB00288,3,DB01390
DB02187,3,DB01377
DB00253,3,DB06723
DB01410,3,DB09281
DB00896,3,DB13595
DB09095,3,DB09104
DB09091,3,DB09104
DB00896,3,DB06724
DB00394,3,DB08938
DB00764,3,DB08938
DB01234,3,DB03754
DB00591,3,DB09104
DB00596,3,DB09104
DB00635,3,DB03754
DB00443,3,DB13595
DB00620,3,DB08938
DB01260,3,DB06724
DB13158,3,DB06724
DB00223,3,DB03754
DB06786,3,DB13595
DB06781,3,DB13595
DB11921,3,DB06723
DB00223,3,DB06723
DB11921,3,DB09275
DB00655,3,DB06723
DB00180,3,DB09104
DB01130,3,DB01370
DB00860,3,DB01390
DB01708,3,DB06723
DB00588,3,DB01377
DB06781,3,DB03754
DB00620,3,DB09104
DB08905,3,DB06724
DB00741,3,DB09104
DB00180,3,DB01377
DB01384,3,DB09275
DB01380,3,DB09275
DB00547,3,DB01370
DB08905,3,DB09104
DB08906,3,DB09104
DB00596,3,DB09275
DB00896,3,DB01370
DB08971,3,DB09281
DB06781,3,DB01390
DB00635,3,DB01377
DB00443,3,DB06724
DB00253,3,DB03754
DB00860,3,DB08938
DB11921,3,DB06724
DB04574,3,DB06724
DB00288,3,DB01377
DB00547,3,DB08938
DB01234,3,DB01377
DB01222,3,DB09281
DB08906,3,DB08938
DB08905,3,DB08938
DB01260,3,DB01370
DB00896,3,DB03754
DB00959,3,DB03754
DB00180,3,DB09275
DB01130,3,DB13595
DB01047,3,DB08938
DB00324,3,DB09281
DB09091,3,DB09275
DB09095,3,DB09275
DB01130,3,DB09281
DB00663,3,DB13595
DB00223,3,DB01370
DB00687,3,DB06723
DB00591,3,DB09275
DB06786,3,DB09281
DB00860,3,DB06723
DB00324,3,DB09275
DB09091,3,DB01377
DB06781,3,DB09281
DB00635,3,DB01390
DB00223,3,DB01390
DB08971,3,DB08938
DB13158,3,DB06723
DB00180,3,DB01390
DB09091,3,DB09281
DB09095,3,DB09281
DB00591,3,DB06724
DB00596,3,DB06724
DB01380,3,DB09104
DB01384,3,DB09104
DB06786,3,DB01377
DB01260,3,DB09281
DB00394,3,DB06724
DB00896,3,DB08938
DB00591,3,DB06723
DB00547,3,DB01377
DB00596,3,DB06723
DB00588,3,DB09281
DB11921,3,DB01370
DB00846,3,DB13595
DB00253,3,DB09104
DB00687,3,DB06724
DB00240,3,DB13595
DB04574,3,DB08938
DB06786,3,DB08938
DB06781,3,DB08938
DB11921,3,DB01390
DB08970,3,DB01377
DB01234,3,DB06724
DB00324,3,DB06724
DB01047,3,DB01370
DB00588,3,DB08938
DB00860,3,DB01370
DB00663,3,DB06723
DB00959,3,DB09104
DB00896,3,DB09104
DB00873,3,DB06724
DB00591,3,DB01370
DB00596,3,DB01370
DB00655,3,DB09104
DB01708,3,DB01377
DB00873,3,DB09104
DB00324,3,DB03754
DB00620,3,DB13595
DB08970,3,DB09275
DB08971,3,DB09275
DB01047,3,DB01390
DB01130,3,DB01390
DB00288,3,DB03754
DB08905,3,DB01377
DB08906,3,DB01377
DB01380,3,DB08938
DB00764,3,DB06723
DB01384,3,DB08938
DB00240,3,DB09275
DB01260,3,DB01377
DB01708,3,DB09281
DB00655,3,DB06724
DB02187,3,DB08938
DB00288,3,DB01370
DB00324,3,DB01370
DB13158,3,DB01370
DB00253,3,DB09281
DB02187,3,DB01390
DB00394,3,DB09275
DB01380,3,DB09281
DB00896,3,DB06723
DB01384,3,DB09281
DB00620,3,DB09275
DB01222,3,DB01370
DB01222,3,DB01390
DB00838,3,DB13595
DB01380,3,DB01390
DB01384,3,DB01390
DB00959,3,DB09281
DB00253,3,DB01390
DB00764,3,DB09275
DB00288,3,DB13595
DB01013,3,DB08938
DB00223,3,DB09281
DB00620,3,DB03754
DB00588,3,DB09104
DB00655,3,DB09281
DB00394,3,DB06723
DB13158,3,DB09281
DB00635,3,DB08938
DB00959,3,DB01390
DB00547,3,DB06723
DB01047,3,DB09275
DB01047,3,DB01377
DB00620,3,DB06723
DB00838,3,DB06724
DB00635,3,DB09104
DB00223,3,DB09104
DB01013,3,DB01377
DB00443,3,DB08938
DB00635,3,DB06723
DB00846,3,DB01377
DB01234,3,DB09104
DB00959,3,DB13595
DB00838,3,DB09104
DB00959,3,DB01370
DB00240,3,DB03754
DB00873,3,DB08938
DB01013,3,DB01370
DB02187,3,DB06723
DB01222,3,DB08938
DB01222,3,DB01377
DB02187,3,DB09104
DB01013,3,DB06724
DB00655,3,DB01377
DB01234,3,DB08938
DB00846,3,DB09275
DB00663,3,DB09275
DB00764,3,DB03754
DB00655,3,DB13595
DB00394,3,DB01370
DB00253,3,DB01370
DB00687,3,DB09281
DB01130,3,DB09275
DB00663,3,DB09281
DB00873,3,DB06723
DB08970,3,DB03754
DB00588,3,DB03754
DB00443,3,DB09275
DB00741,3,DB01390
DB02187,3,DB09275
DB00764,3,DB06724
DB00620,3,DB01390
DB00588,3,DB01390
DB04574,3,DB06723
DB00180,3,DB09281
DB00547,3,DB09104
DB01708,3,DB06724
DB00663,3,DB03754
DB01013,3,DB09104
DB01047,3,DB03754
DB01410,3,DB09275
DB00223,3,DB13595
DB00860,3,DB09281
DB00443,3,DB01390
DB00240,3,DB01377
DB00873,3,DB13595
DB00324,3,DB01377
DB00741,3,DB08938
DB11921,3,DB09281
DB00180,3,DB08938
DB01260,3,DB01390
DB08970,3,DB13595
DB08971,3,DB13595
DB13158,3,DB01390
DB00288,3,DB09104
DB00687,3,DB01377
DB01260,3,DB13595
DB01013,3,DB13595
DB00838,3,DB08938
DB00896,3,DB09275
DB11921,3,DB13595
DB00588,3,DB06724
DB06786,3,DB06723
DB06781,3,DB09275
DB01410,3,DB06724
DB06786,3,DB09275
DB06781,3,DB06723
DB00846,3,DB01390
DB00240,3,DB08938
DB08905,3,DB13595
DB00860,3,DB06724
DB00764,3,DB09104
DB01130,3,DB03754
DB00394,3,DB01377
DB00764,3,DB09281
DB00860,3,DB01377
DB01260,3,DB09104
DB00846,3,DB09104
DB00443,3,DB03754
DB00591,3,DB01390
DB00846,3,DB08938
DB08906,3,DB09275
DB08905,3,DB09275
DB00687,3,DB01370
DB02187,3,DB03754
DB08971,3,DB09104
DB08970,3,DB09104
DB09091,3,DB06724
DB00180,3,DB06724
DB02187,3,DB01370
DB00663,3,DB01390
DB01013,3,DB06723
DB06786,3,DB03754
DB00547,3,DB01390
DB01410,3,DB03754
DB01380,3,DB06723
DB00240,3,DB06724
DB01384,3,DB06723
DB11921,3,DB08938
DB01260,3,DB08938
DB00764,3,DB13595
DB00846,3,DB03754
DB01410,3,DB01390
DB01708,3,DB09275
DB00873,3,DB09275
DB00687,3,DB13595
DB01234,3,DB01370
DB01234,3,DB01390
DB00288,3,DB09281
DB01384,3,DB03754
DB01380,3,DB03754
DB00846,3,DB06723
DB00288,3,DB06724
DB00896,3,DB01390
DB00240,3,DB01390
DB02187,3,DB09281
DB01708,3,DB03754
DB11921,3,DB03754
DB00547,3,DB13595
DB01047,3,DB09104
DB00838,3,DB06723
DB00547,3,DB09281
DB00655,3,DB03754
DB01410,3,DB08938
DB04574,3,DB03754
DB00620,3,DB09281
DB00394,3,DB01390
DB01222,3,DB13595
DB01384,3,DB13595
DB01380,3,DB13595
DB00324,3,DB13595
DB04574,3,DB09281
DB01130,3,DB01377
DB00896,3,DB09281
DB00288,3,DB08938
DB00324,3,DB08938
DB08906,3,DB06723
DB01708,3,DB13595
DB01130,3,DB08938
DB06781,3,DB09104
DB00959,3,DB08938
DB06786,3,DB09104
DB01234,3,DB06723
DB01222,3,DB09104
DB09091,3,DB01390
DB09095,3,DB01390
DB13158,3,DB09104
DB01222,3,DB09275
DB00443,3,DB06723
DB01380,3,DB01370
DB04574,3,DB01390
DB01384,3,DB01370
DB09095,3,DB13595
DB08971,3,DB01377
DB09091,3,DB13595
DB01708,3,DB01390
DB01410,3,DB01370
DB02187,3,DB13595
DB04574,3,DB09104
DB00873,3,DB03754
DB00663,3,DB01370
DB08906,3,DB06724
DB00687,3,DB08938
DB00873,3,DB09281
DB00635,3,DB01370
DB00180,3,DB03754
DB00288,3,DB09275
DB00663,3,DB01377
DB08971,3,DB01370
DB01708,3,DB09104
DB00655,3,DB09275
DB01708,3,DB01370
DB09091,3,DB06723
DB00240,3,DB01370
DB00838,3,DB09275
DB00240,3,DB09104
DB08906,3,DB03754
DB08905,3,DB03754
DB00180,3,DB01370
DB00741,3,DB06723
DB00596,3,DB03754
DB00591,3,DB03754
DB00180,3,DB06723
DB01047,3,DB06723
DB00596,3,DB01390
DB00394,3,DB13595
DB09095,3,DB06724
DB06781,3,DB06724
DB00588,3,DB13595
DB06786,3,DB06724
DB01410,3,DB09104
DB02187,3,DB06724
DB00324,3,DB01390
DB08906,3,DB01370
DB08905,3,DB01370
DB00741,3,DB01370
DB00443,3,DB01377
DB01013,3,DB09275
DB00240,3,DB06723
DB01380,3,DB01377
DB00547,3,DB09275
DB00860,3,DB13595
DB00253,3,DB01377
DB00687,3,DB09104
DB00180,3,DB13595
DB00687,3,DB01390
DB00764,3,DB01377
DB01222,3,DB03754
DB06786,3,DB01370
DB00655,3,DB08938
DB06781,3,DB01370
DB01708,3,DB08938
DB01260,3,DB09275
DB01013,3,DB01390
DB08970,3,DB08938
DB00959,3,DB01377
DB00959,3,DB06724
DB00896,3,DB01377
DB00596,3,DB01377
DB09095,3,DB06723
DB08905,3,DB06723
DB00253,3,DB08938
DB00873,3,DB01390
DB08971,3,DB03754
DB06786,3,DB01390
DB04574,3,DB01370
DB11921,3,DB09104
DB13158,3,DB09275
DB00635,3,DB06724
DB00873,3,DB01377
DB13158,3,DB13595
DB01260,3,DB06723
DB00620,3,DB01377
DB00741,3,DB01377
DB01013,3,DB09281
DB06781,3,DB01377
DB08971,3,DB06723
DB08970,3,DB06723
DB00223,3,DB08938
DB00443,3,DB01370
DB00838,3,DB01370
DB00655,3,DB01390
DB01234,3,DB09281
DB00655,3,DB01370
DB01410,3,DB06723
DB08970,3,DB01390
DB08971,3,DB01390
DB01013,3,DB03754
DB00687,3,DB09275
DB13158,3,DB01377
DB00547,3,DB03754
DB00394,3,DB03754
DB00838,3,DB03754
DB00620,3,DB01370
DB00860,3,DB09275
DB04574,3,DB13595
DB00288,3,DB06723
DB00838,3,DB09281
DB00324,3,DB06723
DB00588,3,DB09275
DB00335,3,DB00415
DB00741,3,DB09275
DB00741,3,DB06724
DB01130,3,DB06723
DB08970,3,DB01370
DB00620,3,DB06724
DB01260,3,DB03754
DB01410,3,DB13595
DB01130,3,DB09104
DB08906,3,DB13595
DB00635,3,DB09281
DB00741,3,DB09281
DB09095,3,DB01377
DB09091,3,DB03754
DB01234,3,DB13595
DB09095,3,DB03754
DB00394,3,DB09104
DB00846,3,DB09281
DB00838,3,DB01390
DB00591,3,DB09281
DB00596,3,DB09281
DB00223,3,DB01377
DB08970,3,DB06724
DB08971,3,DB06724
DB00764,3,DB01370
DB01384,3,DB01377
DB00324,3,DB09104
DB00443,3,DB09281
DB13158,3,DB08938
DB00253,3,DB13595
DB09091,3,DB08938
DB01047,3,DB13595
DB09095,3,DB08938
DB01410,3,DB01377
DB00838,3,DB01377
DB01222,3,DB06723
DB00663,3,DB08938
DB00591,3,DB01377
DB01234,3,DB09275
DB00223,3,DB06724
DB01222,3,DB06724
DB00846,3,DB01370
DB08906,3,DB09281
DB00663,3,DB09104
DB08905,3,DB09281
DB01380,3,DB06724
DB01384,3,DB06724
DB00873,3,DB01370
DB00253,3,DB06724
DB00591,3,DB08938
DB00596,3,DB08938
DB00846,3,DB06724
DB01435,6,DB00615
DB00199,6,DB00252
DB00869,6,DB00615
DB09227,6,DB01154
DB06736,6,DB01045
DB00865,6,DB00615
DB06770,6,DB01320
DB06772,6,DB01320
DB06777,6,DB01320
DB00862,6,DB00615
DB08877,6,DB00252
DB08906,6,DB00564
DB00622,6,DB00607
DB01621,6,DB01320
DB12483,6,DB00564
DB00495,6,DB00794
DB00496,6,DB00794
DB00497,6,DB00794
DB00835,6,DB01174
DB06737,6,DB01045
DB00836,6,DB01174
DB06403,6,DB01045
DB00498,6,DB00794
DB00499,6,DB00794
DB00755,6,DB00312
DB01349,6,DB00238
DB00656,6,DB00794
DB08439,6,DB01045
DB01409,6,DB01174
DB00655,6,DB00794
DB01708,6,DB00794
DB11614,6,DB01201
DB00997,6,DB01201
DB00991,6,DB01201
DB06770,6,DB00312
DB00193,6,DB00312
DB00153,6,DB00238
DB00808,6,DB01320
DB00655,6,DB00564
DB01551,6,DB01045
DB00656,6,DB00564
DB09236,6,DB00312
DB00448,6,DB00312
DB00199,6,DB00312
DB06772,6,DB00312
DB01558,6,DB01045
DB01559,6,DB01045
DB06772,6,DB00564
DB08828,6,DB01045
DB01244,6,DB00607
DB00812,6,DB00673
DB08918,6,DB00238
DB00924,6,DB00849
DB04946,6,DB00312
DB00091,6,DB01351
DB00904,6,DB01174
DB00907,6,DB01174
DB00906,6,DB01174
DB01221,6,DB00794
DB01062,6,DB00312
DB00759,6,DB00252
DB01708,6,DB01045
DB06282,6,DB01045
DB01259,6,DB00418
DB01177,6,DB00564
DB08910,6,DB01045
DB00843,6,DB00794
DB01008,6,DB01201
DB01009,6,DB01201
DB09297,6,DB01201
DB11613,6,DB00312
DB01002,6,DB01201
DB00481,6,DB00252
DB01006,6,DB01201
DB09230,6,DB00794
DB00682,6,DB01220
DB01006,6,DB00238
DB01349,6,DB01320
DB08992,6,DB00794
DB00540,6,DB01351
DB00849,6,DB00165
DB00567,6,DB00252
DB00543,6,DB01351
DB06737,6,DB00673
DB06736,6,DB00673
DB01076,6,DB00559
DB00188,6,DB00418
DB00316,6,DB01154
DB00842,6,DB00564
DB01392,6,DB01045
DB01151,6,DB01351
DB00091,6,DB00418
DB01396,6,DB01045
DB00544,6,DB00418
DB01194,6,DB00615
DB00549,6,DB00418
DB00936,6,DB00418
DB08893,6,DB00252
DB04743,6,DB00312
DB00177,6,DB00252
DB09289,6,DB00474
DB06708,6,DB00794
DB00531,6,DB00312
DB01173,6,DB01045
DB00503,6,DB00564
DB00502,6,DB00564
DB09090,6,DB00607
DB01708,6,DB01201
DB01200,6,DB00238
DB01136,6,DB01201
DB00987,6,DB01320
DB00980,6,DB01320
DB01131,6,DB01201
DB01132,6,DB01201
DB00983,6,DB01320
DB00332,6,DB00238
DB00490,6,DB00794
DB01435,6,DB01174
DB01138,6,DB01201
DB00906,6,DB00312
DB06145,6,DB00252
DB06144,6,DB00252
DB00328,6,DB00418
DB01544,6,DB00418
DB00327,6,DB00418
DB01183,6,DB01174
DB00321,6,DB00418
DB00674,6,DB09280
DB01431,6,DB00564
DB08877,6,DB00615
DB01435,6,DB00564
DB00224,6,DB00312
DB00227,6,DB00312
DB01085,6,DB01045
DB00997,6,DB00312
DB00220,6,DB00312
DB00433,6,DB00564
DB00916,6,DB00418
DB01218,6,DB00564
DB01219,6,DB00564
DB09227,6,DB00312
DB00193,6,DB01201
DB01065,6,DB00794
DB00199,6,DB01201
DB01215,6,DB00564
DB00356,6,DB01201
DB00812,6,DB00794
DB00347,6,DB00564
DB00346,6,DB00564
DB00344,6,DB00564
DB00818,6,DB00794
DB01114,6,DB00238
DB00349,6,DB00564
DB09289,6,DB00794
DB01110,6,DB00238
DB00359,6,DB01201
DB00358,6,DB01201
DB01002,6,DB01320
DB06725,6,DB00794
DB01222,6,DB01201
DB00425,6,DB00238
DB01006,6,DB01320
DB00420,6,DB00238
DB01227,6,DB01201
DB00890,6,DB00400
DB01229,6,DB01201
DB05351,6,DB00238
DB01009,6,DB01320
DB01075,6,DB00794
DB01074,6,DB00794
DB01076,6,DB00794
DB00757,6,DB00252
DB00849,6,DB01220
DB01351,6,DB00165
DB01124,6,DB00418
DB01355,6,DB00165
DB00977,6,DB00794
DB00724,6,DB00252
DB07615,6,DB01355
DB01431,6,DB00794
DB09078,6,DB00312
DB00794,6,DB00252
DB00799,6,DB00794
DB00796,6,DB00252
DB00361,6,DB00564
DB09026,6,DB01201
DB01095,6,DB00615
DB00589,6,DB01174
DB00588,6,DB01174
DB01431,6,DB00238
DB00234,6,DB01174
DB00726,6,DB00615
DB00918,6,DB00418
DB00231,6,DB01174
DB00240,6,DB09280
DB06803,6,DB00564
DB00250,6,DB00794
DB00227,6,DB00559
DB00584,6,DB01174
DB00246,6,DB09280
DB00238,6,DB01174
DB01069,6,DB00238
DB01129,6,DB01045
DB01129,6,DB00615
DB06145,6,DB01045
DB05351,6,DB00794
DB00184,6,DB00238
DB00599,6,DB00165
DB01179,6,DB01320
DB04930,6,DB01045
DB01177,6,DB01320
DB13874,6,DB01201
DB01175,6,DB01320
DB09396,6,DB00615
DB01067,6,DB00238
DB01171,6,DB01320
DB01192,6,DB00238
DB00665,6,DB00252
DB04930,6,DB01174
DB01054,6,DB00418
DB06144,6,DB00312
DB06145,6,DB00312
DB04938,6,DB01174
DB00936,6,DB00794
DB00316,6,DB00474
DB00332,6,DB01045
DB00622,6,DB01045
DB00337,6,DB01045
DB00624,6,DB01045
DB00440,6,DB00312
DB01050,6,DB01174
DB00628,6,DB01045
DB01588,6,DB01174
DB01054,6,DB01174
DB01229,6,DB00238
DB09262,6,DB00238
DB00778,6,DB01201
DB09101,6,DB00312
DB08868,6,DB09280
DB00617,6,DB00615
DB01418,6,DB01154
DB01062,6,DB00238
DB00612,6,DB00615
DB06267,6,DB00238
DB00637,6,DB00238
DB00636,6,DB00238
DB01151,6,DB00794
DB00753,6,DB00564
DB01319,6,DB01201
DB00177,6,DB01201
DB01283,6,DB00794
DB00175,6,DB01201
DB01128,6,DB00615
DB01151,6,DB00599
DB00783,6,DB00400
DB00751,6,DB01320
DB01236,6,DB00615
DB00753,6,DB01320
DB00755,6,DB01320
DB00925,6,DB00252
DB00757,6,DB01320
DB11828,6,DB01320
DB00759,6,DB01320
DB01248,6,DB01320
DB06145,6,DB00794
DB00924,6,DB00252
DB00759,6,DB01045
DB01587,6,DB00615
DB00575,6,DB00252
DB00337,6,DB00252
DB00184,6,DB00615
DB00185,6,DB00615
DB00332,6,DB00252
DB00938,6,DB01045
DB00180,6,DB00615
DB00248,6,DB01045
DB04898,6,DB00794
DB00246,6,DB01045
DB00245,6,DB01045
DB00936,6,DB01045
DB01628,6,DB00312
DB00240,6,DB01045
DB00612,6,DB01201
DB00613,6,DB01201
DB00617,6,DB01201
DB09167,6,DB00794
DB00615,6,DB01201
DB05381,6,DB00794
DB00918,6,DB00238
DB11737,6,DB01201
DB01186,6,DB01174
DB01708,6,DB01174
DB01184,6,DB01174
DB01589,6,DB01201
DB01215,6,DB09280
DB01216,6,DB09280
DB00502,6,DB00615
DB01219,6,DB09280
DB01587,6,DB01201
DB00177,6,DB00673
DB00471,6,DB00252
DB01424,6,DB00252
DB00248,6,DB00252
DB00784,6,DB01320
DB01054,6,DB00615
DB01253,6,DB00312
DB00240,6,DB00252
DB00246,6,DB00252
DB00297,6,DB00615
DB00294,6,DB00615
DB00245,6,DB00252
DB00243,6,DB01320
DB01418,6,DB01437
DB00240,6,DB01320
